ID,File,Transcription,incident_type,injury_severity,victims_count,fire_present,trapped_persons,weapons_involved,hazmat_involved,intent,urgency_human,daira,commune,lieu,location_description,summary,notes_cot,source_csv
CALL_0222_Appe,Appelle 370.wav,"Allo l'7imaya l'madania ma3kom? Oui, msalkher. Asselama. Ila yiwen umghar. Yiwen umghar? Yiwen umghar mais ça va pas dayi, tghil-id wa7id l'qahwa. Ighli, est-ce que il est conscient? Ighli, ighli, il n'est pas conscient, ighli, ighli urgent. Anida exactement? Alimanas n'ufus, alimazigh tura kan ighli zdat l'qahwa, l'qahwa wa7id après l'université Tergua. D'accord. Sa7a.",medical_emergency,severe,,no,no,no,no,report_incident,high,Béjaïa,Béjaïa,Tergua,"zdat l'qahwa (devant le café), après l'université Tergua, alimanas n'ufus (du côté droit)",Un homme âgé a fait un malaise et a perdu connaissance devant un café situé près de l'université de Tergua.,"L'appelant mentionne un 'amghar' (vieil homme) qui est 'ighli' (tombé) et 'il n'est pas conscient', ce qui définit une 'medical_emergency' de gravité 'severe'. Le lieu est identifié par 'l'université Tergua' à Béjaïa et le repère 'zdat l'qahwa' (devant le café).",400annotations_local.csv
CALL_0222_Appe,Appelle 371.wav,"S'il vous plaît, tella l'explosion de gaz. - Ganida? - zrit avrid ttawin a Boudaw, wa7ed avant bash at-tekchmed wa7ed l'rond-point ni. - Es-ce que g-w-axam, gevrid? - Ah xati, xati d-t-a-7anut, t-a-7anut i-terdqen. - D-t-a-7anut, d'accord. Est-ce que tlla t-mess? - Eh, tlla t-mess, ih, d'l'gaz i-terdqen. - Est-ce que llan l-ghachi d-axel? Llan imajru7en? - 3alam allah, ma 3labali-ch. Ani-m-ala m3adit s-t-omobil. - D'accord madame. - Saha.",fire_building,unknown,,yes,unknown,no,yes,report_incident,high,Béjaïa,Béjaïa,boudaw,"boudaw, wa7ed avant bash at-tekchmed wa7ed l'rond-point ni","Une explosion de gaz suivie d'un incendie s'est produite dans un magasin à Zit Ibni (Béjaïa), sur la route menant à Bouzaouane, juste avant un rond-point.","L'appelante signale une 'explosion de gaz' dans une 't-a-7anut' (magasin), ce qui oriente vers fire_building. La présence de feu est confirmée ('tlla t-mess'). La localisation est précise : Zit-ibni vers Bouzaouane avant le rond-point. L'appelante étant de passage en voiture ('m3adit s-t-omobil'), elle ne sait pas s'il y a des blessés.",400annotations_local.csv
CALL_0222_Appe,Appelle 372.wav,"L'madania m3akom, ina3m. Euh, il y a s'il vous plaît had... i tertq dagi l'trissiti fell-as. Ganida? Dagi wa7ed l'ville dagi Ibn Sina. D'accord... est-ce que ili conscient l'3abd-agi? Khati... machi icha3el... mazal-it akenni sous le choc, l'trissiti-nni i cha3l-it akenni i shok-it, bujara. D'accord, n'aqla3. D'accord, sa7it.",medical_emergency,severe,,no,no,no,yes,request_help,high,Béjaïa,Béjaïa,Ibn Sina,wa7ed l'ville dagi Ibn Sina,Un homme a reçu une décharge électrique suite à une explosion d'un équipement électrique. La victime est en état de choc sévère et semble paralysée par l'arc électrique.,"L'appelant signale 'i tertq dagi l'trissiti fell-as' (l'électricité a explosé sur lui). Bien qu'il dise 'machi icha3el' (il ne brûle pas/n'est pas en feu), l'état de la victime est décrit comme 'sous le choc' et 'bujara' (terme local pour désigner quelqu'un de tétanisé ou figé), ce qui indique une électrocution sérieuse.",400annotations_local.csv
CALL_0222_Appe,Appelle 373.wav,"L7maya lmadania m3akum, an3am? - S'il vous plaît, llan iwen uqcic amecṭuḥ yeswa l'javellel - Anida da? - Dayi waḥid Boukhiama. - 3awed-ed! - La rentrée n Boukhiama, ukser-cwiya, l'vitesse n Boukhiama, waḥid... waḥid lǧame3 nni d-amsawen. - D'accord, d'accord. Ismi n uqcic-ayi?",medical_emergency,severe,,no,no,no,yes,request_help,high,Béjaïa,Béjaïa,Boukhiama,"La rentrée n Boukhiama, ukser-cwiya, l'vitesse n Boukhiama, waḥid lǧame3 nni d-amsawen","Un enfant en bas âge a ingéré de l'eau de Javel. L'incident se situe à l'entrée de Boukhiama, près de la mosquée située en hauteur.","L'appelant signale 'iwen uqcic amecṭuḥ' (un petit garçon) qui 'yeswa l'javelle' (a bu de la javel), ce qui définit une urgence médicale (medical_emergency) avec produit dangereux (hazmat_involved). La localisation est 'Boukhiama' (quartier de Béjaïa) avec des précisions sur l'entrée du quartier et une mosquée en hauteur ('lǧame3 nni d-amsawen').",400annotations_local.csv
CALL_0222_Appe,Appelle 374.wav,"Allo l7imaya l'madaniya m3akoum? Euh oui, s'il vous plaît thala dayi, sennat l'bagarre tara dewa7id Terga. Wa7id Terga? Dechou gad exact la bagarre? Yiwena qchiche iraz-th qchicht g'taris. G'taris? Eh, iraz-as g'taris oumb3ad then miskin tzem-as, th'bouje then thaghel l'qa3a ntsa yerwel. Mache d'grave? Eh, c'est grave, eh, c'est très grave. Da thaqchixt. Daccord, nnech-as maqla3en. Sa7a.",assault_violence,severe,,no,no,unknown,no,request_help,high,Béjaïa,Béjaïa,Terga,dewa7id Terga (près de Terga),"Appel signalant une agression violente à Terga où un jeune homme a frappé une jeune fille à la tête avant de prendre la fuite. La victime est au sol, prise de convulsions.",L'appelant utilise 'l'bagarre' pour désigner une rixe. Les termes 'iraz-as g'taris' (frappée à la tête) et 'thaghel l'qa3a' (tombée au sol) avec des convulsions indiquent un incident de type 'assault_violence' avec une gravité 'severe'. Le lieu 'Terga' est un lieu-dit célèbre à Aokas.,400annotations_local.csv
CALL_0222_Appe,Appelle 375.wav,"Namash, s-du7id 17, illa iwen i7kem yiwn uqshish. - Iyeh,chu thughen uqchich ayi ? - I-blessé, blessé, i-jra7, i-jra7 mli7, urgent. Ith-as tournevice, ith-as tournevice a La Boute. N-namash s-rapide paske urgent. - D'accord, d'accord, aqla...",assault_violence,severe,,no,no,yes,no,report_incident,high,Béjaïa,Béjaïa,17,17,Un jeune garçon a été gravement blessé après avoir été attaqué avec un tournevis dans le quartier de La Boute à Béjaïa. L'appelant demande une intervention immédiate.,"L'appelant signale qu'un garçon ('uqshish') a été blessé ('i-blessé', 'ijra7 mli7'). L'arme utilisée est un tournevis ('tournevice'), ce qui catégorise l'incident en 'assault_violence'. Le lieu mentionné 'La Boute' est un quartier populaire de la ville de Béjaïa.",400annotations_local.csv
CALL_0222_Appe,Appelle 376.wav,"Allo, l7imaya madania m3akoum. - Oui, s'il vous plaît, lila yiwn soumi , ighlid suf l'automobile, soufl tonobile de... - Ganida. - Wa7id abrid n Wad Gher. - ttwalid les  l'victime a madame ? - Amek ? - Est-ce que llan les blessés ? - Ighlid suf l'automobile-ni, waqila la tonobile-ni s daxel la famille, yost la famille ne3lemch cha7al l'victimes. Ah c’est urgent, rappid, d’en-m-3liche.",accident_vehicular,severe,,no,yes,no,no,report_incident,critical,Béjaïa,Oued Ghir,oued ghir,"abrid n Wad Gher (route d'Oued Ghir), L'ayoune da s Soummam",Un objet est tombé sur un véhicule sur la route d'Oued Ghir (L'ayoune). Une famille se trouverait à l'intérieur du véhicule accidenté.,L'appelant utilise 'iglid suf' (est tombé sur) concernant 'l'automobile'. Il mentionne 'abrid n Wad Gher' pour la localisation. La présence d'une famille 's daxel' (à l'intérieur) indique des personnes potentiellement coincées et des blessures graves.,400annotations_local.csv
CALL_0222_Appe,Appelle 377.wav,"L'7imaya l'madania m3akom. S'vous plait, machi s'sem-iw wa7ed l'tmachint z'di-wa7ed la gare. And l'gare a madam? La gare day, tina wa7ed avant l'Qouds. La gare n'tran. Illa yiwen n'tran y'krazayi yiwen s'yid. S'yid-n tagui t'machint? Eh, t'3afit t'machint eh, krazit. T'mma c'est très grave. A machi kan grave, grave, n'nemmarich rapid.",accident_pedestrian,fatal,,no,yes,no,no,report_incident,critical,Béjaïa,Béjaïa,La gare n'tran avant l'Qous,"la gare n'tran, tina wa7ed avant l'Qous",Un piéton a été écrasé par un train à la gare ferroviaire située avant El Qous. L'état de la victime est jugé extrêmement grave par le témoin.,L'appelant utilise 'tmachint' pour désigner le train et 'la gare n'tran' pour la gare ferroviaire. Le verbe 'krazit' (écrasé) et 't'3afit' (marché dessus/passé sur) indiquent un accident impliquant un piéton (accident_pedestrian). La localisation 'avant l'Qous' fait référence aux arches ou à un lieu-dit spécifique près d'une gare dans la région de Béjaïa.,400annotations_local.csv
CALL_0222_Appe,Appelle 378.wav,"L'7imaya l'madaniya m3akum, m3an? Euh, mam-3lic l'asme-n-wayi, wa7id l'30, l'30 d-ayi, wa7id lighil u3ezog. Achu gellan? Yiwen, yiwen l'7aq, waqila yut-it slalam. Ijer-it? Ijre-it g'fusi-s slalam, d-ayi wa7id l'30. Est-ce qu'il est conscient? Euh, ijer-it tazzal as-id l-idmen, d-ayi mbe3d f-a3lik l'3ibad d-gmen gar-asen mbe3d n-n-nkhzer. Est-ce qu'il est conscient? Khate, il est conscient, il est conscient. Dam-3lic rapide. D'accord. Sa7a.",assault_violence,severe,1.0,no,no,yes,no,report_incident,high,Béjaïa,Béjaïa,Cité des 30 logements / L'arrosage,"wa7id l'30, l-arrosage",Un homme a été agressé à l'arme blanche (lame/couteau) au niveau de la main dans le quartier des 30 logements à l'Arrosage. Il saigne beaucoup mais est conscient.,L'appelant mentionne 'yut-it slalam' (il l'a frappé avec une lame/couteau) ce qui indique assault_violence. La gravité est notée comme severe car 'tazzal as-id l-idmen' signifie que le sang coule/hémorragie. Le lieu 'l'30' et 'l'arrosage' sont des quartiers emblématiques de la ville de Béjaïa.,400annotations_local.csv
CALL_0222_Appe,Appelle 379.wav,"Allo, Salam Alykoum l'himaya l'madania m3akom. - Ma3lich a t-sendem wa7ed tobal? - Ashu s-i?an - T-lif da taqchicht tamzyant teghli. - Teghli g taq? - Teghli g ttaq l'ecole primaire. - Eh tqattaq, d-ox-na? - Eh teltze-it s-ikel. - Tsema c'est un cas très grave. - Eh ma3lich s'il vous plaît rapide. - D'accord madame, d'accord.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Béjaïa,l'école primaire,tqattaq l'ecole primaire,Une petite fille est tombée à l'école primaire de Kettagh et s'est gravement blessée à la jambe (fracture suspectée).,L'appelante signale 'taqchicht tamzyant teghli' (une petite fille est tombée). La gravité est confirmée par 'teltze-it s-ikel' (jambe amochée/cassée) et la réaction de l'opérateur 'cas très grave'. Le lieu est identifié comme l'école primaire de Qettaq (Kettagh).,400annotations_local.csv
CALL_0222_Appe,Appelle 380.wav,"Operator: Allo l'7imaya l'madaniya m3akum. Caller: ma maalich attasem arda remla cite remla. Operator: Cité Remblai, dachu ig ughal? Caller: yiwth la ceterne theghli f 2 tomobilath, th-rtheq-d l'7ala. Operator: Agul-iyi i3ich-ek... Caller: Remblai, Remblai, yiwen l'poteau n'triciti zath la pharmacie-nni. Operator: D'accord, d'accord. Esk llan l'victimes? Caller: Khati, ulach, ulach. Ttumubil-nni kan, snath ttumubilath rwent zisent. Operator: D'accord, d'accord. Sa7a.",accident_vehicular,none,,no,no,no,no,report_incident,medium,Béjaïa,Béjaïa,Cité Remblai,"Cité Remblai, au niveau de la grande citerne, près d'un poteau électrique et de la pharmacie","Chute d'une grande citerne et d'un poteau électrique sur deux véhicules stationnés à la Cité Remblai. Aucun blessé n'est à déplorer, seuls des dégâts matériels importants sont signalés.","L'appelant signale 'th-ghli-d' (est tombée) une citerne sur 'snath ttumubilath' (deux voitures). L'utilisation de 'th-rtheq-d l'7ala' suggère un choc violent ou une rupture brutale (poteau électrique). La présence d'un poteau électrique ('poteau n'triciti') justifie l'urgence moyenne. 'Khati, ulach' confirme l'absence de victimes.",400annotations_local.csv
CALL_0222_Appe,Appelle 381.wav,— L7imaya lmadaniya ma3kum? — ila yiwn ighraq dayi g zigwat. Omba3d nsufrith-id bessah mazal akagi ur d-ikwal ara. — D'accord... Eh... yeghreq? — Yeghreq nsufrith-id eh. — D'accord aqlagh. — Sa7a.,drowning,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Béjaïa,Les Aiguades,dayi igwat,Signalement d'une noyade aux Aiguades. La victime a été sortie de l'eau mais n'a pas encore repris connaissance.,L'appelant utilise le verbe 'yeghreq' (se noyer) et précise le lieu 'igwat' qui correspond aux Aiguades à Béjaïa. L'expression 'ur d-ikwal ara' (il n'a pas repris conscience/réagi) indique une urgence médicale sévère suite à la noyade.,400annotations_local.csv
CALL_0222_Appe,Appelle 382.wav,"L7imaya lmadaniya fl-istima3, oui. 
— Allo, salam alaykum, ma3lich ad-as-m-vga l'usine d-Rmila.
— Dachu illan?
— G-Rmila, dag-yi yiwen uxeddam i-ghli-ya-vayi, ifebli.
— Ifebli?
— Eh, ur nes3i ara... un état inconscient, inconscient! Ifeblan, i-doukh-ayen.
— D'accord, ih. T-at-ach-id l'ambulance, sa7a.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Béjaïa,L'usine d-Rmila,L'usine d-Rmila,Un ouvrier s'est évanoui et se trouve dans un état inconscient à l'usine de Rmila.,"L'appelant signale 'yiwen uxeddam i-ghli' (un travailleur est tombé) et utilise le terme médical 'inconscient' ainsi que 'ifebli' (évanoui) et 'i-doukh' (étourdi), ce qui confirme une urgence médicale (medical_emergency). La localisation est précise : l'usine Rmila à Béjaïa.",400annotations_local.csv
CALL_0222_Appe,Appelle 383.wav,"— L'7imaya l'madaniya fl'istima3.
— L'7imaya l'madaniya, ama3ched asmi dagi n'asala de sport ni, dagi g'stade yakn, g'stade.
— Ih, dachu yellan?
— Ayi yiwen tchechith dagi n'asmi sba7 i-tared... une3limara chu ttyughen.
— D'accord, ih, d'accord.",medical_emergency,minor,1.0,no,no,no,no,report_incident,medium,Béjaïa,bejaia,asala de sport / stade,"dagi n'asala de sport ni, dagi g'stade",Appel pour une jeune fille qui se sent mal et souffre de douleurs depuis le matin au niveau de la salle de sport près du stade.,Le mot 'tchechith' (fille) indique la victime. 'it-yugh-on' (ça lui fait mal) indique une urgence médicale. Le lieu est identifié par 'asala de sport' (salle de sport) et 'stade'.,400annotations_local.csv
CALL_0222_Appe,Appelle 384.wav,"L'7imaya l'madanya, oui? — L'7imaya l'madanya? Salam alaykoum, a gma, dagi s-Siti Djm3a, yiwen oumghar, l'gzmer-as-idou. — Eh? — S-Sidi Djm3a,ma maalich dassem ardagii g-yiwen oumghar, l'gzmer-as-idou. — Dachu i s-yugh-it? l'gzmer-as-idou? I-bouji-ya? — D'accord, at-d-tach-it l'ambulance, ih. — D'accord.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,bejaia,Siti Djemaa,dagi s-Siti Djm3a,Demande d'ambulance pour un homme âgé à Sidi Djemaa (El Kseur) qui a fait un malaise et semble paralysé ou incapable de bouger.,L'appelant mentionne 'Sidi Djm3a' (lieu) et 'yiwen oumghar' (un vieil homme). Il utilise 'l'gzmer-as-idou' (déformation de ur yezmir ara / il ne peut pas) pour indiquer une perte de mobilité ou un état d'inconscience. L'opérateur demande s'il bouge ('i-bouji-ya').,400annotations_local.csv
CALL_0222_Appe,Appelle 385.wav,"— 7imaya l'madanya wef l'istima3. — Salam alaykoum, ma maalich dassem arda tala markha. L'terminus, Ighil... — D'ichillen? — Ayiwth tmettuth dagi idouxen g'la supérette n'Arbi. — Uba3ed amek idoux? Idoux kan akkan? Inconsciente? — Idoux kan akkan, elle est enceinte. — D'accord, a t-tach3al l'ambulance.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Béjaïa, tala markha,"Terminus tala markha, la supérette n'Atouch",Une femme enceinte s'est évanouie et se trouve inconsciente dans une supérette près du terminus à Ighillen.,L'appelant signale 'idouxen' (évanouie) pour 'ayiwth tmettuth' (une femme). Le terme médical 'enceinte' et l'état 'inconsciente' classent l'incident en urgence médicale sévère. Localisation précise via 'Terminus' et 'supérette n'Arbi' à Ighillen (quartier de Béjaïa).,400annotations_local.csv
CALL_0222_Appe,Appelle 386.wav,"— Allo assalamu alaykoum
— Wi l'7imaya l'madaniya
— ma maalich dassem  d'agi Akbou
— D'achu illan?
— Akbou... Lycée Hafsa
— D'achu illan?
— Ay-iwth tqchichth thewthitt s-t-tomobile. Attan th-blissia.
— Th-blissia? Amek th-blissia grave negh amek th-blissia?
— Grave chwiya... dhar-is i-therrez. Grave chwiya mbe3d th3ajel.
— D'accord, at-tach-en l'ambulance... saha.",accident_pedestrian,severe,1.0,no,no,no,no,report_incident,high,Akbou,Akbou,Lycée Hafsa,"Akbou, Lycée Hafsa",Une jeune fille a été percutée par un véhicule à Akbou près du lycée Hafsa. Elle est gravement blessée avec une fracture à la jambe.,L'appelant mentionne 'tqchichth thghli-d s-t-tomobile' (une fille tombée/percutée par une voiture) ce qui indique un accident de piéton. La gravité est confirmée par 'th-blissia grave' et 'dhar-is i-therrez' (sa jambe est cassée). Le lieu est clairement identifié par 'Lycée Hafsa' à Akbou.,400annotations_local.csv
CALL_0222_Appe,Appelle 387.wav,"— L’7imaya l’madaniya, oui ? — Allo l’7imaya, wesh rakoum ? D’agi n’Sidi Aïch, l’arrêt exactement. — Dachu i-llan ? — Ah-ya yiwet n’fourgon d’agi t-neqlab. — Ah d’accord, aya wlach i-blessés ? — Ulach, u-furgu d’agi i-kkas-d i-lla i-conscient. — Aya très bien, d’accord, t-chacha l’ambulance. — Sa7it.",accident_vehicular,none,1.0,no,no,no,no,report_incident,medium,Sidi-Aïch,Sidi Aïch,L'arrêt,Sidi Aïch l’arrêt exactement,Un témoin signale qu'un fourgon s'est renversé au niveau de l'arrêt de Sidi Aïch. Le conducteur est conscient et il n'y a aucun blessé à déplorer.,"L'appelant utilise 'fourgon' et 't-neqlab' (s'est renversé) ce qui définit accident_vehicular. Il confirme 'ulach i-blessés' (pas de blessés) et précise que le conducteur est 'conscient', d'où injury_severity=none. La localisation est précise : Sidi Aïch au niveau de l'arrêt.",400annotations_local.csv
CALL_0222_Appe,Appelle 388.wav,"— Allo Salam alaykoum. — Alaykoum salam, l'7imaya l'madaniya, oui? — Adsmegh adagi d'Ighzer Amokrane, zdat-zdat n'Ifri, ayiwen dagi, ibgha ad-y-suicide, rwa7et-ed amseyen nchallah. — Anda anda? — Azdat n'Ifri exact, beghlusen Ifri, zdat l'usine n'yikan, Ighzer Amokrane. — D'accord, eh. — Saha.",medical_emergency,severe,1.0,no,no,unknown,no,request_help,high,Ouzellaguen,Ouzellaguen,Ighzer Amokrane (Ifri),"zdat-zdat n'Ifri, beghlusen n'Ifri (l'usine Ifri), zdat l'usine n'yikan","Un témoin signale une tentative de suicide imminente à Ighzer Amokrane, précisément devant l'usine Ifri.",L'appelant utilise le terme 'ibgha ad-y-suicide' (il veut se suicider) ce qui classe l'incident en urgence médicale/psychiatrique. La localisation est très précise : Ighzer Amokrane (souvent prononcé Azaroum m'qoran en local) et le repère visuel majeur est l'usine Ifri (zdat l'usine).,400annotations_local.csv
CALL_0222_Appe,Appelle 389.wav,"7imaya l-madaniya f-istima3 wi? — l-7imaya l-madaniya la3nayek rabi 3ijlem chwiya d-ag-aluzine Ifri, yiwen dagi s-thmechint, g-daxel l-uzine Ifri. — Daxel Ifri? l-uzine Ifri? Ila l-blessé d-yiwen? — A-yiwen s-thmechint, d-le-blessé vraiment blessé, un cas très grave. 3ijlem chwiya d-iman-n-wen in-cha'Allah. — D'accord, t-atchi l'ambulance, sa7a.",medical_emergency,severe,1.0,no,unknown,no,no,request_help,critical,Ouzellaguen,Ouzellaguen,L-uzine Ifri,g-daxel l-uzine Ifri (à l'intérieur de l'usine Ifri),Accident de travail grave à l'usine Ifri. Une personne a été grièvement blessée par une machine à l'intérieur de l'usine.,L'appelant utilise '3ijlem' (dépêchez-vous) et qualifie l'état de 'un cas très grave'. Le lieu est clairement identifié comme l'usine Ifri ('l-uzine Ifri'). L'incident implique une machine ('thmechint').,400annotations_local.csv
CALL_0222_Appe,Appelle 390.wav,"— 7imaya madaniya f istima3-ik. — 7imaya madaniya, aqla-gh g Oukfadou, Akfadou n Chemmini exactement l'antenne b-lgroupe. Ad nes3u yiweth l'ami i-disparaître. — I-disparaître? — Eh. — Madame, l'adresse-nni la police n les disparitions, nekkni ur n-kheddam ara la disparition. — La police d'achou n numéro? — Eh, marki 17, 17 eh, 17. — Sa7a.",lost_person,unknown,1.0,no,no,no,no,request_help,medium,Chemini,Chemini,Oukfadou,"Oukfadou, Akfadou n Chemmini exactement l'antenne b-lgroupe",Une personne signale la disparition d'un ami dans la forêt de l'Akfadou (Chemini) près de l'antenne. L'opérateur réoriente l'appelante vers la police (17).,"L'appelant utilise le verbe hybride 'i-disparaître' pour signaler une personne égarée ou disparue (lost_person). La localisation est précise : commune de Chemini, massif de l'Akfadou, avec un repère visuel 'l'antenne'. L'opérateur utilise la négation circumfixe 'ur n-kheddam ara' pour expliquer leur champ de compétence.",400annotations_local.csv
CALL_0222_Appe,Appelle 391.wav,"7imaya l'madaniya, oui. 
— Allo, ma3lich l'7imaya dagi... achmini... exactement... exactly deg Thighilt. 
— Dachu illan? 
— A yiwen l'animal sauvage id-ifren deg l'faj... ilf, ilf. 
— Dachu i-3ala... ihjem f'7ad negh dachu? 
— Iyeh, ihjem ara,3ijlm ngh mulach dihjem f hed.. ad-ihjem f'l3ibad chwiya. 
— D'accord, ih.",other,unknown,,no,no,no,no,request_help,medium,Chemini,chemini,Thighilt,exactly deg Thighilt,Un citoyen signale la présence d'un animal sauvage (un sanglier) qui attaque ou menace d'attaquer des personnes dans le village de Thkhirith.,L'appelant utilise le terme 'animal sauvage' et précise 'ilf' (sanglier en kabyle). Le verbe 'ihjem' (attaquer) indique une menace physique immédiate pour les gens ('l3ibad'). Le lieu est identifié comme 'Thkhirith' (village vers Aokas/Tizi N'Berber).,400annotations_local.csv
CALL_0223_Appe,Appelle 392.wav,"7imaya lmadaniya f istima3-ik. — Allo, azul. Aql-iyi tura g la residence n Targa. — Ih. — Afwit g la fuite n gaz, 3lim ara amk akhedmgh. — La fuite n gaz? Anda? S-dakhel... — Dakhel la chambre, l'bloc G. — Umba3d amek? Is3al? La fuite n gaz-ayi isans-it? — Machi isans-it, asfu7-it n gaz vraiment, rray-iw ad t-ru7-em d-ayi. — Ldi mtiqan, ldi mtiqan pour l'instant... kun-wi d-ayi... — Mtiqan ldi-t, aql-iyi g la chambre 3lim allah anwa i-the-ixdem, mata gh-tessawe-em... — Imala fakk, senn-it d-achut-en, tura ach-n-seif-it l'equipe. — D'accord.",hazmat,none,,no,no,no,yes,report_incident,high,Béjaïa,Béjaïa,Résidence Targa Ouzemmour,"la residence n Targa, s-dakhel la chambre, l'bloc G",Signalement d'une fuite de gaz suspecte dans une chambre du bloc G de la résidence universitaire Targa à Béjaïa. L'opérateur conseille d'ouvrir les fenêtres avant l'arrivée des secours.,L'appelant utilise le terme spécifique 'fuite n gaz' et décrit une forte odeur ('asfu7-it'). Le lieu 'Targa' est un quartier étudiant majeur de Béjaïa. L'opérateur vérifie l'absence de feu ('Is3al?') et la négation 'machi isans-it' confirme que la fuite est toujours en cours. Incident classé en hazmat car il s'agit d'une fuite de gaz domestique.,400annotations_local.csv
CALL_0223_Appe,Appelle 393.wav,"Salam alaykoum, l7imaya lmadaniya? — L7imaya lmadaniya maalich adaasem ardayi takerietz exactement maaqel, dachu n ilaan? — . — Dachu n ilam? — Yiwet n ttejra i d-yeghlin genssaf i f-ubrid ukkya. — Ma tzemred a d-thidud anda exactement? — G Takrirt, g ma3aqel, abrid n me3aqel. — D'accord, atouchya. — Saha.",other,none,,no,no,no,no,report_incident,medium,Béjaïa,bejaia,"Takrirt (Takrietz), ma3aqel","g Takrirt, avrid n ma3qel","L'appelant signale la chute d'un arbre sur la chaussée au niveau de Takrietz (lieu-dit N'Aaqel), bloquant la circulation sur la route.","L'appelant utilise 'ttejra' (arbre) et 'yeglin' (tombé) pour décrire l'incident. La localisation est précise : 'Takrirt' (village de Takrietz) et le quartier 'N3aqel'. L'incident n'est ni un feu ni un accident de personne, donc classé en 'other'.",400annotations_local.csv
CALL_0223_Appe,Appelle 394.wav,"— 7imaya l-madaniya oui.
— Allo Salam Alaykoum 7imaya l-madaniya.
— Oui Alaykoum Salam.
— esque zemrem adassem arda ighzer amqran... les trois chemins.
— D'achut i-llan?
— Atan yiwen l-wekhkham id-rems ssor, id-rems ssor. 
— Ssor?
— Eh, une3limara ma yella hed dakhel ngh....
— D'accord, d'accord, tura dchey3egh.",structural_collapse,unknown,,no,yes,no,no,report_incident,critical,Ouzellaguen,ouzellaguen,Les Trois Chemins,"les trois chemins, yiwen l-wekhkham","Effondrement d'un mur dans une maison au niveau des Trois Chemins à Béjaïa, avec une personne signalée coincée à l'intérieur.",L'appelant signale 'id-rems ssor' (un mur est tombé/effondré) dans 'yiwen l-wekhkham' (une maison). Il précise 'ye7sel d-dakhel' (il est coincé à l'intérieur) concernant une personne ('un-nadim'). Le lieu 'Les trois chemins' est un carrefour majeur de la ville de Béjaïa. Le type d'incident est donc un effondrement de structure avec victime incarcérée.,400annotations_local.csv
CALL_0223_Appe,Appelle 395.wav,"— L'7imaya l'madania, oui. — L'7imaya l'madania... wesh 9ad essem-agi... Ta9aryeth... — D'achou yellan? — Deg Boutagout, yerwa l'khemm-akenni, je pense yella yiwen yeghli-d s'l'Corona, dhina. Ma3lich eddem-as-ed l'adresse. — L'Corona? — Corona, yiwen i-y-uli Corona vraiment. — Anda exact? — Zeghfa, Ta9aryeth Boutagout. — Eh. — Abrid n'Boutagout, genn-iyekkan, s'ttemth-ikenni t-9abel. — D'accord, eh. D'accord. Sa7a.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Béjaïa,Boutagout (Zeghfa),"Abrid n'Boutagout, genn-iyekkan, s'ttemth-ikenni t-9abel","Un appelant signale une personne s'étant évanouie, suspectant un cas grave de COVID-19 (Corona) au village de Boutagout.","L'appelant mentionne 'yiwen yeghli-d' (quelqu'un est tombé/s'est évanoui) associé à 'l'Corona', ce qui indique une urgence médicale. La localisation est précise : 'Ta9aryeth Boutagout' (Village de Boutagout) dans le secteur de Zeghfa.",400annotations_local.csv
CALL_0223_Appe,Appelle 396.wav,"— Allo salam alaykoum. — Oui l'7imaya l'madaniya f l'istima3. — L'7imaya wechqa drohem aar la telier inu yiwth daayi thekem afusis sethmachint lekhyada. af-fusis akk i-jer7ek. — Eh, w-ba3d? Grave i-xer? — Ah c'est grave l'7ala! Af-fusis i-tchekchem ak-ayi deg l'khef n'fusis. — D'accord, t-ad-n-chayya3 l'ambulance. — Ayit t-nekchem-ini... i-ma3liwen!",medical_emergency,severe,1.0,no,yes,no,no,request_help,high,Chemini,chemini,L'atelier n'Deglaou,"L'atelier n'Deglaou, Maaliouen (i-ma3liwen)","Un accident de travail s'est produit dans un atelier de couture à Maaliouen ; la main d'une personne est restée coincée dans une machine, causant de graves blessures.","L'appelant mentionne 'l'machin n'l'khiyaṭa' (machine à coudre) et 'af-fusis i-tchekchem' (la main est entrée/coincée), ce qui indique un accident avec membre coincé. L'urgence est qualifiée de 'grave l'7ala'. La localisation 'i-ma3liwen' correspond au quartier Maaliouen à Béjaïa.",400annotations_local.csv
