text,label,label_id
"L7imaya l'madania an3am? Ila dayi ila dayi yiwen n na9chich i irgha meskin irgha meskin dayi mli7 s teboutayth n l'gaz ila yech3al bach ad isewou Est ce que la blessure ni elle est grave? Eh amaken meskin chwiya grave itwa9re7 g fousis. ganida exactement a madame? aaa Dayi wa7id l'restaurant dayi , dayi wa7id la ville winna ismis dayi wa7id la wilaya Ismis n l'restaurant ni? La Mignonne, La Mignonne l'restaurant ni aa D'accord, d'accord aka chwiya dawed ambulance ni D'accord d'accord sa7a.",high,1
Allo. Allo Menhou ihedren didek ? neki Pompiers! Pompiers! voix d’enfant,low,2
"Allo Salam a3likoum. Oui 3likoum salam, l'7imaya l'madaniya. wich9a dasem aa dassem ar le9ser, Berchiche 1. Dachu illan? d Yiwen n wergaz iweth thamtuthis, yiweth tametuthis ? iwethit une3lim ma yenghatt nagh ma wech9a d3ajlem chwiya berchich 1 aken9avlegh neki thlo3atasen i la police ah? senlu3aghara fkiyid numéro nsen amadam? 17. 17? Sa7it. Sa7a.",medium,3
"Allo ..! Salam a3likoum.. salam..la protection yakhi .. an3am, aljar thela l'accident dayi g oued ghir.., ih , the9rev i l'unité nwen dagi.., mais de préférence inas adru7en .. tezrit avrid ni n..n Renault ..avrid..avrid ni n waytnin iih.. secondaire ih..! Sa7it ..g wina akhir parce que the9fel circulation loukan adru7end g rond-point udtel7a9enars ..ah d'accord ..d'accord.. parce que même iwsawen g sbitar win yiwn toura outrend ar ghouress..donc Asma d3edin. Ad3edin siwkesar akhi ? Inass ad3edin seg l côté n Renault .. therigli .. therigli a gma therigli therigli therigli..wina akhir. Wina akhir parce le côté naten circulation therigli therigli therigli..sa7a.. inass rapidement parce que yiwth n tmetoth atan g nsaf ouvrid oune3limara Dach asnekhdem.. d'accord agma.. d'accord..sa7a..",high,1
Aa theker thmess da g boussumar ..athan ttedund agma ttedund atransformateur ..ih ih .. Wellah ar theker même ittengar la cide ni..athan ttedund agma ihh d'accord e3tik sa7a sa7it,high,1
"S'il vous plaît e nes3a un accident dayi ighli yiwen s la moto tasawent ni n ismis lw quartier ayi? Le9ahwa Jamari! Le9ahwa Jamari! A seyed dayi d les pompiers n Bgayet, anida tesveh l9ahwa n jamari ayi? -g Bakaro. Bakaro. ah Bakaro? Ih - La moto ig ghlin? An3am, ih. D'accord, barak Allahu fik.",high,1
"oui an3am tneqlav yiweth tomobil dayi g ouadass g tqenterth ni ih athan nefghed nefghed ar ghores aka eh qwant imejru7en dina sa7it ch7al i gellan les blessés nni dinna? twalad dina ? - dand g 7 didsen g tomobil agini l'Echané, mais achauffeur nni twalar tochi ragh amezoughis chwiya, snat teqchichine touchint chwiya, ma tametouth nni tgama tgama teker gel qa3a. - mais Tsema dekwaled tema teqim kan gel qa3a -khati dekwalen dekwalend - Akhi tomobil aten g ubrid kan ? tomobil ni therara ? - khati teghli zdakhel tqenterth - Amek? - teghli zdakhel tqenterth - Teghli ? teghli zdaw ubrid imala - eh. - D'accord, d'accord, athen aqlagh nteddud ib3ad kan chwiya, aqlagh nteddud d'accord - d'acord sa7it",high,1
Oui l'7imaya l'madania f'listima3 Al'salam u3alaykum ma3lich ad-dro7em ar dayi illa yiwen ubebe icoincé dakhel ttomobil athan 3ew9en amek athideksen Anda anda exact? A g bejaia bejaia centre exactement gel 9uds Gel 9uds? an3am ii Umba3d ti9an ni tomobil bel3an aa? .. .ih unezmirara thidnekes nekes icoincé dakhel gesava7 nettseyi ulamek d'accord i toura dencheye3 Ma3lich ad 3ijlem chwiya d'accord ih,high,1
"Ah? Un poteau n l'électricité yeghlid sufel tonobil inem? Ih yeghlid sufel tonobile inou lekhyut ines atan gel 9a3a déjà ih D'accord a madame, toura dnas Attetro dégats dayi D'accord a madame, ok Adasem a? Bien sûr ivan adnas ii d'accord a9lin tt3assagh dina imala d'accord sa7a..sa7a",low,2
"Les renseignements yak ? Khati . An3am ?..12, les renseignements c'est 12 ..les pompiers neki ivghigh..imala sma7li a..ma3lich la résidence universitaire 17 octobre , ma3lich tba3toulna l'ambulance wela kifah.. pour ? 3endna un cas .. 3endna un cas Hnaya, étudiante mridha ..hada win coupit m3a wa7ed goutlou, faHamtou goutlou ila tesber un quart d'heure vingt Minutes nba3toulek, l'ambulance..tetlibira nba3toulek..sinon 3eyet l Targa ouzemour.. Targa ? Ih..Targa ma3endhoumch, s3ann ! Mne 3ndna m'en 3endna li yediw targa..l 17..Targa ..ireya7en ..Toura ila tsebeou un quart d'heure l'ambulance li tetlibira nbe3touha , d'accord choukran.. kifah.. sinon 3awd.. d'accord Oki a madame , sa7it ..sa7a..",medium,3
"Dark el watani? Eh.. ta3 wach? accident hadik ta3 Sidi Aïch bark Sidi Aïch? Eh, l'autoroute W waqtach?.. Douka, actuellement douka rana sur place Hna kuna passager 7besna rak fahamni? Eh, wach kayen exactement à Hadarat? Wahed kichghol m blessi chwiya fi kura w hakadha majrouh, w mrid b sokar et tout Eh, accident ta3 wach? Moto wela véhicule? Camion, camion H100 Camion wa7dou?.. Ah, la la, m3a wahed H100 Wesh mn placa exactement? Sidi Aïch exactement hna en face Sidi Aïch, en face, chet, chet l'échangeur ta3 Remila, entoum win entouma win? Hna Bejaia, hna Bejaia bejaia Remila chet l'échangeur ta3 Remila Eh Jiti tkamlou l'3aqba hadik yelgawna Ah win kayen win kayen hadik la trémie? Win kayen l'tunnel? wash kayen ? Tunnel? Tunnel, tunnel La la mor l'tunnel lehna lehna Ki tji mala l'Elmathen Timezrit? Jiha hadik eh D'accord donc d'accord a chef d'accord Ay goulhoum yezerbou bark, seyed rahou mrid b sokar 3labalak Eh d'accord ih.",high,1
an3am? an3am ? Amek ? voix d’enfant,low,2
An3am allo? les pompiers sou9 tnin ala nevgayth mu9el athan thech3el da g poto kra anni? da ghor divijo tura se téléphone i sonalgaz sa7a..sa7a,low,2
7imaya n3am ..3esslama salam 3likum salam ware7ma akhouya attan dayi madame ttamghatth thewthitt la moto dayi gher terminus Ighil Ouazzoug terminus Ighil Ouazzoug? gher l'aree iii..wahi l'arree negh ? .. d'accor d'accord yiweth temgharth thewthitt tomobile d'accord..iih sa7it agma sa7it,medium,3
a moustache ? oui mamou ? Chu thyughen umotin ayi? adapolice wlh ma 3elmegh chu thyughen nanak ihlek ihlek aaa? iwach chu thiwghen wellah izmer akiweth amoustach izmer akiweth Amaken ttili thmelaltis thuwjed zmer atekes thlatha Hehehe ihh a9lagh dayi selet aaa ayd3iwdegh salet thro7 l'appel,low,2
"Oui l7imaya lmadaniya negh ? - Oui oui l7imaya lmadaniya athan ma ma3lich adrohem ar le9ser exactement Berchiche aah dachu yellan? athan d yiwen ivgha ad i suicid,ivgha d suici yiwen ivgha d suicider Yiwen igvha ad suicider ? An3am iih, ma ma3lich ad 3ejlem ahath adimne3 nchlh inchAllah Anda exact g'Berchiche ? Berchiche 3 Berchiche 3 ? An3am iih D'accord iih sa7a L'quartier n Berchiche 3 sa7.",low,2
Allo l'protection civile. Allo. Ah.,high,1
7imaya? salam 3likum 3likum salam dayi l'arrêt yakan g cité tobal l'arrêt cité tobal oui thella yiweth te9chichth kan dayi thdukh ttara wa7i l'arrêt Bedat aa? ih l'arrêt ni de bus sa7a toura dencheye3 l'ambulance sa7a,medium,3
Allo? Allo? Oui? Allo pompiers bruit,low,2
"allo Salam A3likoum A3likoum salam Akhi l'7imaya lmadania n Kherrata? Ala, n'Bgayeth an3am. Smi7iyi vghigh n'Kherrata zemret ay th orientert negh ahadar direct? Ma3lich, dachu s3it? zedghegh daha centre ville Oumb3ad dachuth akham dajdid zedgheghth safait jigh la clé zdakhel ihiih , deuxième étage umba3d nekkina ru7agh zmirghara zigh s3igh deux cle yiweth ttajaghth iwarrach dakhel umb3ad shighatt dina imi ru7agh attsekregh iguma, isekker iguma, ifteh iguma carrément tura we7di argaziw itsema iv3ad ikheddem gese7ra iv3ed ikhedem gese7ra iv3edttema da wa7di 7esslegh ma zemren ay3awnen atel3en feta9 ayde bach adefthah Bon sliyid normalment attezret un serrurier mais amdefkegh numero n kherata izmer l7al adasen ghorem marque zrigh un serurie mais thura iblainde chweya yo3er bach aa ma3lich oumba3d attekcem thzemret atteldit sezdakhel aa? Ih sezdakhel ii idildi lazem 7ed aditle3 seta9 nighak deuxième étage lan 2 etage dawi Ma3lich marki numero n kherrata 034..d9i9a 034..18 ih..51 21 51..ihh..21 21 18 51 21 sa7it .. sa7a .",low,2
Salam agma salam aslama .. Lah iselmek yer7em waldik agma nekni dagi g sidi ouali cité chapati ih a9lagh iwiyagh ikel uhemal agma g kham ayi ..ihih..athan kchmnaghed waman g tressiti parttout g thcuzint g Chambra da3wa tressiti da3wa wina la3naya rebI arwah zerem amk att3elem dayi yerhem waldikum Mais aseyed nekni kssnagh thina tmezritt Ayii..a oui donc ça veut dire imenhu la3igh tura nkini ila9 attrohed ar lapc s3an service technique dina nuthni adizren a ouiii d'accord nekni intervention ken aseyed ma s3id amodin negh ya pas de problème a9lagh dayi amodin s3ighara mais da3wa selve3 dayi athan 9arghaked Tressiti Ilaç attla3id sonalgaz ihih zrigh fahmagh iii,low,2
Allo? an3am bakhir l7imaya? an3am w rasek ona un malade gravement malade ighzer ouzarif bâtiment C8 aaahh aaa c'est l'association basma akdefkegh numéro oued ghir la3i ar oued ghir sfehmithen anda fkiyid kn numéro 3endek numéro lehna? 030..030 ih 16..16 2 fois 92..2 fois 92 daccord merci sa7a rebi i3eychek sa7a,medium,3
Allo 7imaya?..! Allo salam a3likoum.. a3likoum salam w ra7mat Allah .. c'est l'am.. c'est les pompiers ?.. les pompiers n vgayeth a gma oui..a9lagh dayini Wa7id Wa7id..c'est bon ? Salamatt a ?ila Ighli yiwen ou9chich dayi.. ijre7 idoukh ..Ani? .. dayi wa7id stade ayi wa7id lycée .. c'est bon ? C'est bon .. c'est bon..c'est bon athan c'est bon athan idekwaled ah.. Aya sa7it sa7a ..sa7a..,low,2
"L7imaya lmadaniya ma3akoum an3am? Oui, s'il vous plaît illa yiwen argaz dayi dachu thyughen? Yejrah, yejrah mli7. Amk i yejrah a madame? - Yekhbet a9erruyis wa7id wouzal ouzal ouzal dayi l'chantier dayi a g chantier ganida exact? zrit zrit la3zib aa illa dayi l'chantier nni dina ikheddem les travaux dayi wa7id jama3 Tzalith - D'accord, d'accord Wa7id djame3 Tzalith d'accord a9lagh a madame Sa7a Sa7a.",high,1
"Allo. - A3am? - Les pompiers ? - An3am ih - s'il vous plaît zath oukhaml theker la masse dayi g le bloc negh dayi 48 logements. - wachou la commune? - iker dekhan - wachou la commune? - Seddou9 seddou9 Centre? - Seddou9 Centre. -ih , sufel Sonelgaz swaswa. - A Sonelgaz? - ih sufel sonelgaz, sufel n sonelgaz 48 logements. - dayi laboudh les pompiers n Bgayeth a madame toura asendla3ir i les pompiers n Seddou9. -wich9a la3iyasen gla3nyak ,teker tmest dayi dekhan daberkan g taksarth les blocs akayi ner . - A ldi tiqan ldi tiqan bach adifar dekhan ni -athen ldir tiqan ni neki aqlin zdakhel oukham - eh ldi tiqan ni ldithen ej adikchem oubehri - khati ldin ldin s'il vous plait inas adrouhen yakh -ih d'accord - ines adghesben yakh oufirara acouth le probléme - Sa7a.",high,1
"l'7imaya..an3am ,.. Ambulance 98 ah.., 98 , .. an3am..donc la radio uthtedara, a9lagh g l stade scolaire, ih , menhu d kechi ? 7ennan .. menhu ? 7ennan 7ennan ! 7emmam? 7ennan !..7emmam ! A dh 7ennan 7ennan, N 7emman ? 7ennan..thesnet 7emman ayi ? d'accord El mouhim , d'accord..ketch a9lak g stade scolaire voila.., d'accord, 7emman , d'accord a Khali d aissa. D aissa ? Sa7it D aissa , d'accord a Khali aissa, Oki d'accord.. ttvanet dajdid daha g l'équipe aha kechi, aha ..eh.. dit congé, ih .. aissa ghouress 3amayen mi geffegh Sa7a..daha dadak le7yani .. lahibarek..akivarek Rebi , iih ..Oki .. d'accord..Aya lmouhim , sa7it. L7imaya an3am ..les pompiers, an3am.. chy3maghd kan l'ambulance gher dayi gher la zone ! A9lagh dayi wa7id ,la maison ni..zrit la maison ni Volkswagen/Skoda ? Ih ..scoka ? Ih , Esperanza yakhi.. Premier impasse khati deuxième impasse a droite , Asma dkechmem g cartier ni.. urgence , dachu yellan ? I9ert g taris athan g deuxième étage uyzmirara, daghli igeghli nagh s wachu.. khati iglissi gekham itne9rat gh wina amk ismis.. Khater Tura ma dini..inid irrez..ine9rat..igezmith Balak iwthith s la tronçonneuse ..Balak .. khati khati g Kham .. zdakhel wekham? Ih zdakhel wekham ..zmret atefghet gher uvrid ? Fghed .. efghed gher uvrid a seyed , Tura agdencheye3 l'ambulance fghe gh ouvridh Dina ..akdafen din.. d'accord d'accord, sa7a..",high,1
"Allo l7imaya lmadania ma3akoum aah Oui, s'il vous plaît, lila yiwen dayi soumi ighlid sufel tomobile yiweth tomobile dayi Ganida? - Wa7id abrid n oued Ghir ttwalid les victime a madame ? Amek ? Est-ce que llan les blessés ? aah Ighlid sufela sufel l'automobile ni wa9ila la tonobile ni s dakhel la famille yiweth la famille ne3limara cha7al les victimes aa c'est tres grave? Ah c’est tres urgent, rapide ma ma3lich d'acord d'acord sa7a",critical,0
"Inass thala 7amza.. ulach les ambulances l problème , a9lagh l'accident g oued ghir grave trois blessés us3ighara même pas s wach achy3egh wellah mas3igh.. wlach ah ..! Tura azregh ya7i la garde ayi assinigh ayd3elen l'ambulance nagh.. d'accord sa7a..prsk athan l'ambulance Dina 63 ni ..ulach khwdmen s chnaf dayi..loukan au moins iser7assed ..a79 Rebi ya3ni iwach Tura akayi..athan Dina.. menhu yellan Tura Dina..! Salim ?..Salim ih.. s3edithid Kan ..oui Rafik..a Salim uthezmirmara azdser7em i l'ambulance ni ? Amek ? uthezmirmara azdser7em i l'ambulance ni ?..awa l'ambulance dayen athan thtedud zdefir ..a9lagh wa7id la circulation Kan Dina wa7id ouvridh ni Andi gezdegh Karim .. ar themtelt i thtedoum ? ..mais Thina idyussan ar da 92 !.. 92 ?..khati Hederghagd 63..63..Andallat !?..i9arak thefgh ar Dina nagh khati ? ..Anda ..! Thefghed ar Dina nagh khati ?..92 idyussan ar Dina nagh khati ? Boukocha boukocha gachu yella..! Ih dina 63.. imala ghir la3iyads atan g vrid.. itedud gher dayi ? ..ih.. mais ..aqlagh iwsawen ..Mazal outoutiredara.. Anda ytedu boukocha Tura Anda ytedu ?..dayen ..dayen..fouken.. athan jma3ayen Tura asendou9 ni athidawin ar da akham n Karim adedimarin..s l'ambulance ? Ih ..! Boukocha athan g l'ambulance..! Mais Dach athidawin.!..Machi d 92..92 attan dayi ..imala dyn imala d 63 ni idyussan imala ..iih..d tid idchey3en gher da ? .ttin idyussan iih.. awa ila ytedu adyawi yiweth ttajdit umba3 chg3ent yiweth dina..iih..lmouhim ghournagh accident grave g.. g wayetnin ..ghournagh accident grave g bourassen.. trois blessés cheye3ghas l'ambulance de renforce ayi..ih..tfahmet ? , fkand yiwth khedmeghd syess ghaniyi Cem wa7id les primaires ayi..,dayen igellan Lah ghalev .. sa7it, Aya sa7a..",high,1
"gla3nayak aghdchey3ed l'ambulance nes3a yiweth la dame dayi theghli dayi ar madala phone, en face l'hôtel Madala. - en face l'hotel madala ? -ih Madala phone bedat, tame9rant ni tina anda yela boule3lawi - achu itiwghen tametouth ayi ? - welleh tkhedem dina d'un seul coup teghli ouzrira ner sker ner tergigi ikel -Ok Zdakhel Madala phone yakhi ? - Zdakhel Madala phone bedat eh tina boule3lawi .- d'accord ih .-aya d'accord sa7a",high,1
Allo salam ou3likoum. Wa3likoum asalam. L'7imaya l'madania? An3am agma oui ? gla3nayak ma yella zemrem adalim ma thelim dina adalim urgent attawim amodin dayi g bouzilam anda? dayi g bouzilam yakan din g l'djame3 ni wachu la commune dayi devgayeth aah ttla3igh ar le9seur fkiyid numéro le9seur marki ghorek numéro le9seur 034..arju d9i9a aa ru7 iniyittid kan 034..82 82..35 35 sa7it sa7a sa7it,high,1
"Allo l7imaya. Salamou3likoum. Salam. a mon frere, bghigh akdse9sgh?..,an3am .., Se3igh ta9chicht une année et un mois, t7eslas el makla aka. Allo? salghaked a seyed salghak an3ame oui.nighaked se3igh ta9chicht 13 mois, t7esslass el makla. iheh , Bon, , wethight aken chewya ,khemghasse chwiya wethight chweya ger tuyathis , ih wethit a touyaths kan atsoufegh wina ih .., tura yakan cava chewya ankan ,soulagé c'est bon.thader normal ? T'respirer bien? Trispiri normal ,. Imala c'est bon, ifghassed anni iti9nan C'est bon, makalah atawi consultation? Khedmara,khi dayen thaderr trespirer normal , Khati thura anka ça va chewiya. dachou tema thetoul ankan wa7ed n une minute tetawnis ..,ah C'est normal parce que tamidjest, te9er7it labouda wina échanger la voix ni iran a la respiration cest normal ati9re7 chito7, a izmer atissou izmer ee fehmtiyi ? mais le faite dégager wina el corp ni tidjinin c'est bon ate9el atrespirer normal athader ya pass de probléme. iw3er loukan asi7sel itgami attrisperi atetaf kan a9emouchis aka lahdour outhehedrara , akenni d'accord, parce que akenni cheghel mazal oudikisara g el corps ni ittidjinin fahmet? ,. D'accord , Khati inchallah salamat. medam thehedraked ,thettrispiri ya pas de problème , Sa7it agema,Ya3tik sa7a . Beslama.",low,2
"a9lagh g la brèche d yiwen upoto igherssed lekhyod tressiti athan thekath la masse dges nugad adi3edi kra l3ebd athituche aka negh kra adegrillie a mon frere akdefkegh asthla3id dina iwe9vou parce que a9lik kechi ttla3ited ivgayeth awid kan anzer aydefkegh numéro u9vou fkasen l'adresse exact akn adassen awid. ..034 ..034..18 18 75 75 68..68 ma ulach 68,3awed khdem wayet 69 voila exacte sa7it agma..sa7it agma",medium,3
"yidwen l7imaya lmadaneya an3am? S'il vous plaît ila dayi l'fuite de gaz dayi wahid akham negh, g l'ecole modi g yiwen n wekham u3limghara ch7al l les victimes illan izemer l7al dukhen sezdakhel na3limara d'accord a madame aka chwiya dawden les pompiers d'accord sa7a..",high,1
"L'7imaya l'madaniya fel istima3 oui? allo L'7imaya l'madaniya wich9a adasem ar dagi chemini exact avrid igttawin ar les djeroud Dachu illan? d Yiweth n tomobile athan theghli ar yeghzer. Llant les victimes? wina kan igellan aken dakhel meskin oumba3d amk ? I thsuffughem? Ur tezumirem ara tsufghem? athan Ur nezmer ara meme pas ansob dakessar theghli vraiment un cas très grave ru7em ad sauvem chwiya inshallah. D'accord ih, d'accord.",critical,0
"Asalam ou3alikoum oui 3likoum salam, oui s 7imayal madaniya? a trés bien ma ma3lich adrohem attawim yiweth temgharth ar sbitar eh athan Teghliyagh dagi g chemini exactement g semaoune dachu ttiwghen temgharth ayi? thamgharth agi thehlek nigham teghli, teghli athan nukni unezmirara akya ttnerfed Eh, ch7al l'3meris? Attes3u aken 90 sna D'accord i d'accord ih..tura dchey3egh l'ambulance D'accord.",high,1
"a salam u3likoum Wa 3likoum salam l'7imaya l'madaniya oui? aa ma ma3lich adrohem ar Chemini ih dachu yelan? exactement Souq Ufella dachu yellan? Ad yiweth ta9chicht dagi aaa ikerchit u9ejoun Ikherchit u9ejoun? Ta9chicht? an3am eh , grave negh machi grave? Grave chwiya t3elmet ila9 ad ghiwelem inchaallah atemne3 Anda exact? g Sou9 ufella Chemini D'accord eh d'accord toura d chey3egh l'ambulance.",high,1
"Allo? Allo salam a3likum Wa a3likoum salam Rebi i7afdek a khouya rani f Sou9 l'Tenine, 3endi wa7ed ta7na duka oui , f ddar 5ème étage l'impossible bach ne9drou nhabtouh, ra7 dakhel Ma3lich, ne3tik l'numéro ta3 Sou9 l'Tenine rak bejaia Ah a3tini ta3 Sou9 l'Tenine, mziya marki 3endek: 034..034 09..09 36..09 36 13 13 09 36 13 . Sme7li a khouya sma7 sma7 baraka laho fik.",high,1
Allo? Oui les pompiers an3am les pompiers? aa sem7iyi kan imala khati gheltagh kan ma3lich a madam sa7a,low,2
Allo- An3am . Kayen 7ari9. 7ari9a f 7ey 19 hadek,low,2
"ay transportim amotin athan gel lcoma gachou ne3limara nebra athnawi ar sbitar en urgence mala si c'est possible amé 3ziz anda izeghet a madame? Si si tezrit Sidi Ahmed les D uksar ni g Sidi Ahmed? Ih Sidi Ahmed les D uksar. zath aa bon, les D abrid nni ittawin ar t3esast akhi ? 9bel l'arrêt les D l'arrêt les D sa7it oumbe3d ila abrid itekchamen ar les bâtiment n wuksar oumbe3d isoufourara yakhi ? wina iznouzay l7outh kan Atekchemt a droite Atekchemt a droite ? anda lant les batiments d takserth Eh, qartak amalade a malade ayi inconscient yakhi? wellah inconscient ih. D'accord a madame, amthendcheye3 athnawi ar sbitar ya pas de problème, yakhi ar khlil amrane ? Khlil amrane amé ih chey3ed kan hed ar bera adi3as Tura? , ih toura ih D'accord amé a3ziz D'accord, d'accord d'accord .",critical,0
"Allo, sba7 l'khir. Sba7 l'khir S'il vous plaît cest les pompiers yakhi? Les pompiers n'Bgayet an3am aweltma. An3am, s'il vous plaît, athan nes3a dagi vava damotin, wallah ma yezmir ad i7errek, yak? Anida zedghet? la cité Carré rouge. Carré rouge? Carré rouge Ih. Wa7id commissariat central yak? Très bien, wa7id commissariat central ih Athan meme ittara Athan meme ittara dayi setreghthid sembessif idyoter urizmiara ih..Anwa l'bloc a madame? l'bloc K8, K8 k8 an3am ih. K8 Carré rouge Ih, Carré rouge, yakhi? ih D'accord, sa7it iIa l7ad ukesser negh attetret ikesser? An3am ii, athan athan sataraghthid azuh azuh. D'accord aweltma athan ad chey3egh l'ambulance. Wallah ur yezmir ittara ma3na d'acoord iii.. Sa7ith, sa7a. Sa7a.",high,1
"Salam ou3likoum 7imaya an3am ?. Eh , aw kayen wa7ed hena f tizi eh aw mblessi fi rassou w dem ma7ebche ye7bes. ani?. Eh , ani tizi ? Eh, Tizi eh , . Da9bayli negh da3rab ketchi? Da9bayli, Da9bayli, hder s te9baylith. Ro7 imala alid ar Tizi wayi than ifourar atafet rond-point kan atsovet a virage ayi mis 3emis dayi rond-point ar ldjamou3ani.. ged ged ldjamou3a kan ombe3d ee.. atafet dayi mis 3emis atkchmet a les cartiers lmouhim premier quartier daksar. D'accord, akdnaf wa7id el djame3 ,aya sa7a , djame3 tizi , ih d'accord , d'accord agma Ay sa7a. Sa7a .",high,1
"Salam 3likoum ma3akum l 7imaya lmadaniya Oui l'7imaya l'madaniya? An3am eh achu gedran? thella dayi wayetnin chute de moto dayi ighli ighli yiwen s la moto ins ganida? ila dayi g autoroute wa7id avrid ni ittawin l'autourout ni n oued ghir D'accord Il est conscient? Khati, il est conscient, ighli kan g l'moto oumbe3 iglisi iblessi chwiya itarnis dayi amaken, ttazalen chwiya idamen gitarnis. D'accord toura dencheye3 l'ambulance D'accord, sa7a.",medium,3
"3awdiyid kan nirakd dérapage D'un véhicule léger. Eh, anida? Route nationale 12 anwa amkan? La gendarmerie El Kseur.. wahid la gendarmerie El Kseur Eh, zath la brigade la gendarmerie Derapage véhicule cheye3tas l'ambulance kan nagh? L'ambulance D'accord saha .",medium,3
"allo?..dqiqa bark aa werana werana allo? an3am aqlagh wa7id l'universite,avrid ittawin imellala,..avrid ittawin ar mellala? ih wahid portail université jiha chamal..safi cauté sufel l pont ?..ih sufel lpont at3edi ih achu gellan?..une accident la moto wahi wayet urgent chwiya iblessi chwiya wayi..la moto wahi wachu?..moto wahi tomobile..daccord ok sufel l pont.",high,1
aya laffaire durgence ayi kulas sawalghasen,low,2
Wiwi isem3ek ih maalich smehli 3la dérangement bark machi dérangement madame ttema Ida hebiti Wahed isem3ek lmir premièr responsable f le9seur f la daira houwa li issem3ek hnaya 9tlek kach ma tesshe9i évacuation ka dekhlek lma nkherjouh ya pas de problème khedemtna mais Bach tgouli tessem3ou soti Bach ites itesma3 sotek lazem trohi la daira trohi le lmire haka madame aa? ihh 3endek lhaq ii ihh doka ana khedam sbah ghedwa sbah nekhrej masmd3tek ma3endi mandirlek aka ruh 3edn lmir chef daira houwa li yessm3 sotek,low,2
"l7imaya lmadaniya oui ? salam 3likum L7imaya lmadaniya ma ma3lishe adasem ardayi ta9eriet exactement ma39el, dachu n ilaan? Dachu n ilan? Yiwet n tejra i d yeghlin gensaf webrid ukuya. tzemret aytt3awdet anda exacte? zrid ta9eriett ma3qel avrid ni n ma39el. D'accord ih, tura d chey3egh. Sa7it.",medium,3
"Allo, Allo. An3am. Allo, allo, allo. Allo, allo voix d’enfant Esma3..",low,2
"sidi ali lebhar il ya une femme enceinte.. An3am? athan yiweth yidnegh theghli gher lqa3a, madabik ikoum tchewfouha aniwa amkan g sidi ali lebhar, anta jiha? Wa7id dar ni3ma? Wa7id dar ni3ma ni kan kechmed sina anida?..wahid lycée ni kan kechmemd sina..wahi lycee sid ali lebhar? ..asseyed dachu tura aa occupée.",high,1
"L7imaya lmadaniya fistima3, oui. Allo, salam a3likoum ma ma3lich adasem ar dagi l'usine n Rmila. Dachu illan? G Rmila, d yiwen ukhedam ighliyagh dayi ifebli. Ifebli? Eh, ur nes3lim ara ma conscient negh inconscient ifaibli idukh ak D'accord, ih tura dchey3egh lambulance sa7a",medium,3
Ttamgharth igaghlin. Ttamgharth thaghli dakhel n wekham oumb3ad outhazmir ara atta7arek ikel. Tharna thejrah g 9erouyis Anwa amekan excate? Ahh zrit les 600? Zrit bach anrouh aka ar la poste? Nekni a9lagh din g l'virage ni. Gher dina kan aghdyaf g l virage ni. Au lieu ad ro7agh a droit ar la poste neki açlin a gauche A9lik a gauche? Aaaa ased kan wa7id la poste aaaa d repère l3alit d'accord? Iih repère l3alith wa7id la poste iih D'accord sa7a sa7a A9lin dina wa7id la poste sa7a,high,1
L7imaya lmadaniya an3am. Allo? l7imaya lmadaneya an3am? Allo? allo ?,low,2
"l7imaya l'madania fel istima3 Allo allo l7imaya l'madania? oui ma ma3lich adrohem ar dagii Chemini Yiwen wemghar, thetfith la crise cardiaque Il n'est pas conscient. Anda d'exact? g Chemini exactement ilmathen. Amek aka igheli kan thetfit la crise negh amek? Tefit la crise ikhveved igheli l'9a3a D'accord toura dchey3egh lambulance Sa7it.",high,1
"7imaya oui? allo Les pompiers ! Les pompiers an3am dagi g thezmalt yiweth tmetouth theghli dagi ayamdakliw apres uzrighara chou ttughen akayi les crises nagh Tazmalt akdefkagh numéro n Tazmalt, dayi a9lik g Bgayeth ih fkiyittid ii fkiyid numéro marki 034 034..08..08 42 42.. 86 86 ir7em waldik bla mziya sa7a sa7it",high,1
"l7imaya lmadaniya oui fel istima3 Allo, l7imaya lmadaniya? ma ma3lich adrohem arda ar chemini exactement l'antenne, adrar ukefadou Dachou illan? Yiwen, c'est un randonneur, i7nuchged athan irez gechrarthis iIjer7 mli7? Yiweth n la victime, irez irez a madame gechrarthis c'est un cas très difficile D'accord i d'accord thura dencheye3 l'ambulance.",medium,3
"l7imaya lmadaniya ma3akoum fel istima3 an3am? aah S'il vous plaît thella yiweth tametoth je pense elle est enceinte dukh thguma adekwal ganida madame?ganida ladresse? Wa7id l'Edimco zrid l'marché 2000 nni daccord Dinna? teghli la damme ayi Est-ce que teghli ttema dukh? Eh dukh ii, the3limara chu gderon?? Ur na3alim ara just kan na3alem belli elle est enceinte Tebin beli elle est enceinte donc voila elle est enseinte D'accord, tsema c'est un cas urgent Eh, urgent negh ma ma3lich attasem rapide D'accord,tura adas l'ambulance a madame rapide D'accord, sa7a..",high,1
"Allo allo bonjour. - Bonjour Oui allo All - oui - allo nes3a une urgence g quartier sghir - achou ilan ? -yeweth t7anut tergha Atan gesvah ttla3i oulach oumadazuh - eh d'accord, sa7it a madame.- Athen g quartier sghir wa7id l'boulevard ni direct. OK, d'accord -tamani n bijoutier - OK, sa7a.- Sa7a .",high,1
