Chemin,Transcription
D000_C01_2.wav,Chali 
D000_C01_3.wav,Chawer 
D000_C01_4.wav,As kamel dh achali dheg yiberdhan 
D000_C01_5.wav,Yelha win yettchawaren 
D001_C02_1.wav,ch 
D001_C02_2.wav,Chbou 
D001_C02_3.wav,Chlil 
D001_C02_4.wav,Yechba-dh dh baba-s dheg th7erchi 
D001_C02_5.wav,Thechlal ak ichetthiten yelan 
D002_C03_1.wav,ch 
D002_C03_2.wav,Chereg 
D002_C03_3.wav,7chou 
D002_C03_4.wav,Thchereg thi9endhyar thi9dhimin 
D002_C03_5.wav,7chan-as kra yimchoumen 
D005_C05_1.wav,ch 
D005_C05_2.wav,Fchel 
D005_C05_3.wav,Skhichlew 
D005_C05_4.wav,Thouli thasawenth thefchel 
D005_C05_5.wav,Theskhichlew-dh lehwa 
D006_C06_1.wav,ch 
D006_C06_2.wav,Dhhech 
D006_C06_3.wav,Goughech 
D006_C06_4.wav,Dhehchen dheg wayen zran 
D006_C06_5.wav,Yebdha ougroudh la yesgoughghouch 
D007_C07_1.wav,ch 
D007_C07_2.wav,Kemech 
D007_C07_3.wav,Kerech 
D007_C07_4.wav,Thkemech-dh chwit lemla7 thdheger-ith 
D007_C07_5.wav,Ikerech-ith ou9joun 
D008_C08_1.wav,ch 
D008_C08_2.wav,Khbech 
D008_C08_3.wav,Chbiha 
D008_C08_4.wav,Ikhbech-ith oumchich 
D008_C08_5.wav,Thettak chbiha i yema-s 
D009_C09_1.wav,ch 
D009_C09_2.wav,Cher 
D009_C09_3.wav,Chfa 
D009_C09_4.wav,Thethataf cher dheg woul-is 
D009_C09_5.wav,Adh as-dh-yefk rebi chfa s l3ejlan 
D010_C10_1.wav,ch 
D010_C10_2.wav,Ch9ef 
D010_C10_3.wav,Chitou7 
D010_C10_4.wav,Yeghli-dh ch9ef ou9ermoudh seg s9ef 
D010_C10_5.wav,Adh rnough chithou7 adh rou7egh 
D011_C11_1.wav,ch 
D011_C11_2.wav,Thikchi 
D011_C11_3.wav,Thichki 
D011_C11_4.wav,Thikchi rebi oulach a3edi nig-s 
D011_C11_5.wav,Adh nemzer thichki dheg l9ahwa 
D012_C12_1.wav,ch 
D012_C12_2.wav,Thimchet 
D012_C12_3.wav,Askhichlew 
D012_C12_4.wav,Yough-dh tounoubil thajdhidhth 
D012_C12_5.wav,Seg sbah nettath dh askhichlew 
D013_C13_1.wav,ch 
D013_C13_2.wav,anechef 
D013_C13_3.wav,A7edhrouch 
D013_C13_4.wav,The3ya seg ounechef 
D013_C13_5.wav,Yetcha a7edhrouch oughroum s yifelfel 
D015_C15_1.wav,ch 
D015_C15_2.wav,Iwach 
D015_C15_3.wav,Amchich 
D015_C15_4.wav,Iwach aka goumanth ak adh frounth fel-i 
D015_C15_5.wav,Ireba amchich n ldjiran-is 
D016_Ḍ01_1.wav,dh 
D016_Ḍ01_2.wav,Dhmen 
D016_Ḍ01_3.wav,Broudhi 
D016_Ḍ01_4.wav,Yiwen our yedhmin iman-is I ouzeka 
D016_Ḍ01_5.wav,Thebroudhi athrikou n lwan 
D017_Ḍ02_1.wav,dh 
D017_Ḍ02_2.wav,Hdher 
D017_Ḍ02_3.wav,7dher 
D017_Ḍ02_4.wav,Hdher thidhett khas 9eri7-ith 
D017_Ḍ02_5.wav,Ye7dher mi yemouth 
D017_Ḍ03_1.wav,dh 
D017_Ḍ03_2.wav,Rdhem 
D017_Ḍ03_3.wav,9adher 
D017_Ḍ03_4.wav,Therdhem seksou s zith ouzemour 
D017_Ḍ03_5.wav,9adher widh yelan nig-k 
D018_Ḍ04_1.wav,dh 
D018_Ḍ04_2.wav,Fdhe7 
D018_Ḍ04_3.wav,Zdhem 
D018_Ḍ04_4.wav,Ifdhe7-dh amdhakel-is 
D018_Ḍ04_5.wav,Izdhem fel-as wezger 9rib yengha-th 
D020_Ḍ07_1.wav,dh 
D020_Ḍ07_2.wav,9sedh 
D020_Ḍ07_3.wav,Ezdh 
D020_Ḍ08_1.wav,dh 
D020_Ḍ08_2.wav,Mazedh 
D020_Ḍ08_3.wav,Thadhout 
D031_C01_1.wav,ch 
D031_C01_2.wav,Chali 
D031_C01_3.wav,Chawer 
D031_C01_4.wav,As kamel dh achali dheg yiberdhan 
D032_C02_1.wav,ch 
D032_C02_2.wav,Chbou 
D032_C02_3.wav,Chlil 
D032_C02_4.wav,Yechba-dh dh baba-s dheg th7erchi 
D032_C02_5.wav,Thechlal ak ichetthiten yelan 
D033_C03_1.wav,ch 
D033_C03_2.wav,Chereg 
D033_C03_3.wav,7chou 
D033_C03_4.wav,Thchereg thi9endhyar thi9dhimin 
D033_C03_5.wav,7chan-as kra yimchoumen 
D033_C04_1.wav,ch 
D033_C04_2.wav,Mchet 
D033_C04_3.wav,Nechef 
D033_C04_4.wav,Themchet achekou7-is s ouselak 
D033_C04_5.wav,Thnechef-dh ak akham-is 
D034_C05_1.wav,ch 
D034_C05_2.wav,Fchel 
D034_C05_3.wav,Skhichlew 
D034_C05_4.wav,Thouli thasawenth thefchel 
D034_C06_1.wav,ch 
D034_C06_2.wav,Dhhech 
D034_C06_3.wav,Goughech 
D034_C06_4.wav,Dhehchen dheg wayen zran 
D034_C06_5.wav,Yebdha ougroudh la yesgoughghouch 
D036_C11_1.wav,ch 
D036_C11_2.wav,Thikchi 
D036_C11_3.wav,Thichki 
D036_C11_4.wav,Thikchi rebi oulach a3edi nig-s 
D036_C11_5.wav,Adh nemzer thichki dheg l9ahwa 
D036_C12_1.wav,ch 
D036_C12_2.wav,Thimchet 
D036_C12_3.wav,Askhichlew 
D036_C12_4.wav,Yough-dh tounoubil thajdhidhth 
D036_C12_5.wav,Seg sbah nettath dh askhichlew 
D037_C13_1.wav,ch 
D037_C13_2.wav,anechef 
D037_C13_3.wav,A7edhrouch 
D037_C13_4.wav,The3ya seg ounechef 
D037_C13_5.wav,Yetcha a7edhrouch oughroum s yifelfel 
D037_C14_1.wav,ch 
D037_C14_2.wav,Akemich 
D037_C14_3.wav,Amen3ach 
D037_C14_4.wav,Thewi-dh akemich n yirdhen dheg oufous-is 
D037_C14_5.wav,Amen3ach adh i9el seg fransa 
D038_C15_1.wav,ch 
D038_C15_2.wav,Iwach 
D038_C15_3.wav,Amchich 
D038_C15_4.wav,Iwach aka goumanth ak adh frounth fel-i 
D038_C15_5.wav,Ireba amchich n ldjiran-is 
D047_H13_1.wav,h 
D047_H13_2.wav,Hraw 
D047_H13_3.wav,Ahouzou 
D047_H13_4.wav,Thelsa thagesiwth thahrawanth 
D047_H13_5.wav,Ye3ya dheg ouhouzou n dou7 
D047_H14_1.wav,h 
D047_H14_2.wav,Arhan 
D047_H14_3.wav,Adhhan 
D047_H14_4.wav,Dh arhen I yerhen akham-is 
D047_H14_5.wav,Adhhan n seksou yelha s zith ouzemour 
D047_H15_1.wav,h 
D047_H15_2.wav,Chhadha 
D047_H15_3.wav,Lhedhra 
D047_H15_4.wav,Ichehhedh-dh chhadha n zour 
D047_H15_5.wav,Yett7iwil lhedhra 
D050_B01_1.wav,B 
D050_B01_2.wav,Beyyen 
D050_B01_3.wav,Begh 
D050_B01_4.wav,Thban-dh thidheth gher thagara 
D050_B01_5.wav,Thebegh lkhebz dheg zith 
D050_B02_1.wav,B 
D050_B02_2.wav,Bez 
D050_B02_3.wav,Berbek 
D050_B02_4.wav,Thebez ichetiten dheg waman i7man 
D050_B02_5.wav,Yesberbek ak thichoufthin-is 
D050_B03_1.wav,B 
D050_B03_2.wav,Beker 
D050_B03_3.wav,Ghouber 
D050_B03_4.wav,Beker zik adh thefrout lechghal-ik 
D050_B03_5.wav,Ghoubren le7yout n thekhamth-a 
D050_B04_1.wav,B 
D050_B04_2.wav,Sebe3 
D050_B04_3.wav,Dhoubez 
D050_B04_4.wav,Thsebe3 ichetiten ak yelan 
D050_B04_5.wav,Doubzen ifasen-is dheg ousemit 
D050_B05_1.wav,B 
D050_B05_2.wav,7ebel 
D050_B05_3.wav,Henber 
D050_B05_4.wav,I7ebel-dh kra waman 
D050_B05_5.wav,Thoudherth-is ak yetthenbir ghef oukham-is 
D050_B06_1.wav,B 
D050_B06_2.wav,koub 
D050_B06_3.wav,7oub 
D050_B06_4.wav,Thkoub i thseksouth n l3esban 
D050_B06_5.wav,I7oub-ith rebi 
D050_B07_1.wav,B 
D050_B07_2.wav,L3eb 
D050_B07_3.wav,Sebeb 
D050_B07_4.wav,Yel3eb dh waraw khali-s 
D050_B07_5.wav,Yettsebib ala i wayen yelhan 
D050_B08_1.wav,B 
D050_B08_2.wav,Soub 
D050_B08_3.wav,Batel 
D050_B08_4.wav,Isoub dhrouj 
D050_B08_5.wav,I7seb-as-dh l9etyan batel 
D050_B09_1.wav,B 
D050_B09_2.wav,Balak 
D050_B09_3.wav,Bezaf 
D050_B09_4.wav,Balak adh thettout 
D050_B09_5.wav,Thheder bezaf themgharth-a 
D050_B10_1.wav,B 
D050_B10_2.wav,Berka 
D050_B10_3.wav,Bnadhem 
D050_B10_4.wav,Berka-k imetawen thoura 
D050_B10_5.wav,kerhagh adh zregh bnadhem ihin 
D050_B11_1.wav,B 
D050_B11_2.wav,Abe33ouch 
D050_B11_3.wav,Azembil 
D050_B11_4.wav,Yal ssenf oube33ouch yela dheg theb7irth-a 
D050_B11_5.wav,Itou9eth i9el anech n ouzembil 
D050_B12_1.wav,B 
D050_B12_2.wav,Il3aben 
D050_B12_3.wav,Lebsala 
D050_B12_4.wav,Le3ben warach il3aben 
D050_B12_5.wav,Yett7iwil lebsala 
D050_B13_1.wav,B 
D050_B13_2.wav,Lebsa 
D050_B13_3.wav,Che3b 
D050_B13_4.wav,Thettikhthir lebsa 
D050_B13_5.wav,Yefegh-dh che3b gher bera yesouthour l7e9-is 
D050_B14_1.wav,B 
D050_B14_2.wav,Cherba 
D050_B14_3.wav,Asoubou 
D050_B14_4.wav,Khedmegh-dh cherba s ouyazit 
D050_B14_5.wav,"Asoubou yeshel, i you3ren thalouyth "
D050_B15_1.wav,B 
D050_B15_2.wav,La3b 
D050_B15_3.wav,Akoubou 
D050_B15_4.wav,Yettourar la3b lwachoul 
D050_B15_5.wav,Kes-as akoubou i thkasrounth 
D058_Ḍ10_2.wav,Abroudhi 
D058_Ḍ10_3.wav,Lemdhera 
D058_Ḍ10_4.wav,9er7enth walen-is seg oubroudhi-ni n koul as 
D058_Ḍ10_5.wav,Sker s zyadha yettawi-dh lemdhera i se7ha 
D058_Ḍ11_2.wav,Thezdhina 
D058_Ḍ11_3.wav,Lkhedhra 
D058_Ḍ11_4.wav,Yough-dh thezdhina lekyous 
D058_Ḍ11_5.wav,Ye9ata-dh kra lkhedhra 
D059_Ḍ12_1.wav,dh
D059_Ḍ12_2.wav,Lhedhra 
D059_Ḍ12_3.wav,Ardham 
D059_Ḍ12_4.wav,Igouma adh i7bes lhedhra 
D059_Ḍ12_5.wav,Ardham n seksou yettili s zith ouzemour 
D060_Ḍ13_1.wav,dh
D060_Ḍ13_2.wav,Lem9adhra 
D060_Ḍ13_3.wav,Sdhidh 
D060_Ḍ13_4.wav,Our yesin ara ak dhachou lem9adhra 
D060_Ḍ13_5.wav,Itchour dh sdhidh 
D062_Ḍ15_1.wav,dh
D062_Ḍ15_2.wav,Izidh 
D062_Ḍ15_3.wav,A9ermoudh 
D062_Ḍ15_4.wav,Thekfa izidh lkhedhra 
D062_Ḍ15_5.wav,Yebna akham s ou9ermoudh 
D063_Ḍ01_1.wav,dh
D063_Ḍ01_2.wav,Dhmen 
D063_Ḍ01_3.wav,Broudhi 
D063_Ḍ01_4.wav,Yiwen our yedhmin iman-is I ouzeka 
D063_Ḍ01_5.wav,Thebroudhi athrikou n lwan 
D063_Ḍ02_1.wav,dh
D063_Ḍ02_2.wav,Hdher 
D063_Ḍ02_3.wav,7dher 
D063_Ḍ02_4.wav,Hdher thidhett khas 9eri7-ith 
D063_Ḍ02_5.wav,Ye7dher mi yemouth 
D063_Ḍ03_1.wav,dh
D063_Ḍ03_2.wav,Rdhem 
D063_Ḍ03_3.wav,9adher 
D063_Ḍ03_4.wav,Therdhem seksou s zith ouzemour 
D063_Ḍ03_5.wav,9adher widh yelan nig-k 
D065_Ḍ09_1.wav,dh
D065_Ḍ09_2.wav,Ahidhour 
D065_Ḍ09_3.wav,Aseyyadh 
D065_Ḍ09_4.wav,Thekhdhem-dh thadhout s ouhidhour 
D065_Ḍ09_5.wav,Irou7 ouseyyadh gher lghaba 
D065_Ḍ10_1.wav,dh
D065_Ḍ10_2.wav,Abroudhi 
D065_Ḍ10_3.wav,Lemdhera 
D065_Ḍ10_4.wav,9er7enth walen-is seg oubroudhi-ni n koul as 
D065_Ḍ10_5.wav,Sker s zyadha yettawi-dh lemdhera i se7ha 
D065_Ḍ11_1.wav,dh
D065_Ḍ11_2.wav,Thezdhina 
D065_Ḍ11_3.wav,Lkhedhra 
D065_Ḍ11_4.wav,Yough-dh thezdhina lekyous 
D065_Ḍ11_5.wav,Ye9ata-dh kra lkhedhra 
D065_Ḍ12_1.wav,dh
D065_Ḍ12_2.wav,Lhedhra 
D065_Ḍ12_3.wav,Ardham 
D065_Ḍ12_4.wav,Igouma adh i7bes lhedhra 
D065_Ḍ12_5.wav,Ardham n seksou yettili s zith ouzemour 
D065_Ḍ13_1.wav,dh
D065_Ḍ13_2.wav,Lem9adhra 
D065_Ḍ13_3.wav,Sdhidh 
D065_Ḍ13_4.wav,Our yesin ara ak dhachou lem9adhra 
D065_Ḍ13_5.wav,Itchour dh sdhidh 
D065_Ḍ14_1.wav,dh
D065_Ḍ14_2.wav,Idh 
D065_Ḍ14_3.wav,Atadh 
D065_Ḍ14_4.wav,Yett3ezir alma thanasfa n yidh 
D065_Ḍ14_5.wav,Yeweth atadh-is gher rif n thewourth 
D065_Ḍ15_1.wav,dh
D065_Ḍ15_2.wav,Izidh 
D065_Ḍ15_3.wav,A9ermoudh 
D065_Ḍ15_4.wav,Thekfa izidh lkhedhra 
D065_Ḍ15_5.wav,Yebna akham s ou9ermoudh 
D066_C01_1.wav,ch 
D066_C01_2.wav,Chali 
D066_C01_3.wav,Chawer 
D066_C01_4.wav,As kamel dh achali dheg yiberdhan 
D066_C01_5.wav,Yelha win yettchawaren 
D069_C07_1.wav,ch 
D069_C07_2.wav,Kemech 
D069_C07_3.wav,Kerech 
D069_C07_4.wav,Thkemech-dh chwit lemla7 thdheger-ith 
D069_C07_5.wav,Ikerech-ith ou9joun 
D069_C08_1.wav,ch 
D069_C08_2.wav,Khbech 
D069_C08_3.wav,Chbiha 
D069_C08_4.wav,Ikhbech-ith oumchich 
D069_C08_5.wav,Thettak chbiha i yema-s 
D071_C10_1.wav,ch 
D071_C10_2.wav,Ch9ef 
D071_C10_3.wav,Chitou7 
D071_C10_4.wav,Yeghli-dh ch9ef ou9ermoudh seg s9ef 
D071_C10_5.wav,Adh rnough chithou7 adh rou7egh 
D071_C11_1.wav,ch 
D071_C11_2.wav,Thikchi 
D071_C11_3.wav,Thichki 
D071_C11_4.wav,Thikchi rebi oulach a3edi nig-s 
D071_C11_5.wav,Adh nemzer thichki dheg l9ahwa 
D071_C12_1.wav,ch 
D071_C12_2.wav,Thimchet 
D071_C12_3.wav,Askhichlew 
D071_C12_4.wav,Yough-dh tounoubil thajdhidhth 
D071_C12_5.wav,Seg sbah nettath dh askhichlew 
D072_C13_1.wav,ch 
D072_C13_2.wav,anechef 
D072_C13_3.wav,A7edhrouch 
D072_C13_4.wav,The3ya seg ounechef 
D072_C13_5.wav,Yetcha a7edhrouch oughroum s yifelfel 
D072_C14_1.wav,ch 
D072_C14_2.wav,Akemich 
D072_C14_3.wav,Amen3ach 
D072_C14_4.wav,Thewi-dh akemich n yirdhen dheg oufous-is 
D072_C14_5.wav,Amen3ach adh i9el seg fransa 
D074_C01_1.wav,ch 
D074_C01_2.wav,Chali 
D074_C01_3.wav,Chawer 
D074_C01_4.wav,As kamel dh achali dheg yiberdhan 
D074_C01_5.wav,Yelha win yettchawaren 
D074_C15_1.wav,ch 
D074_C15_2.wav,Iwach 
D074_C15_3.wav,Amchich 
D074_C15_4.wav,Iwach aka goumanth ak adh frounth fel-i 
D074_C15_5.wav,Ireba amchich n ldjiran-is 
D077_C05_1.wav,ch 
D077_C05_2.wav,Fchel 
D077_C05_3.wav,Skhichlew 
D077_C05_4.wav,Thouli thasawenth thefchel 
D077_C05_5.wav,Theskhichlew-dh lehwa 
D077_C06_1.wav,ch 
D077_C06_2.wav,Dhhech 
D077_C06_3.wav,Goughech 
D077_C06_4.wav,Dhehchen dheg wayen zran 
D077_C06_5.wav,Yebdha ougroudh la yesgoughghouch 
D078_C07_1.wav,ch 
D078_C07_2.wav,Kemech 
D078_C07_3.wav,Kerech 
D078_C07_4.wav,Thkemech-dh chwit lemla7 thdheger-ith 
D078_C07_5.wav,Ikerech-ith ou9joun 
D078_C08_1.wav,ch 
D078_C08_2.wav,Khbech 
D078_C08_3.wav,Chbiha 
D078_C08_4.wav,Ikhbech-ith oumchich 
D078_C08_5.wav,Thettak chbiha i yema-s 
D079_C11_1.wav,ch 
D079_C11_2.wav,Thikchi 
D079_C11_3.wav,Thichki 
D079_C11_4.wav,Thikchi rebi oulach a3edi nig-s 
D079_C11_5.wav,Adh nemzer thichki dheg l9ahwa 
D084_C11_1.wav,ch 
D084_C11_2.wav,Thikchi 
D084_C11_3.wav,Thichki 
D084_C11_4.wav,Thikchi rebi oulach a3edi nig-s 
D084_C11_5.wav,Adh nemzer thichki dheg l9ahwa 
D084_C12_1.wav,ch 
D084_C12_2.wav,Thimchet 
D084_C12_3.wav,Askhichlew 
D084_C12_4.wav,Yough-dh tounoubil thajdhidhth 
D084_C12_5.wav,Seg sbah nettath dh askhichlew 
D084_C13_1.wav,ch 
D084_C13_2.wav,anechef 
D084_C13_3.wav,A7edhrouch 
D084_C13_4.wav,The3ya seg ounechef 
D084_C13_5.wav,Yetcha a7edhrouch oughroum s yifelfel 
D084_C14_1.wav,ch 
D084_C14_2.wav,Akemich 
D084_C14_3.wav,Amen3ach 
D084_C14_4.wav,Thewi-dh akemich n yirdhen dheg oufous-is 
D084_C14_5.wav,Amen3ach adh i9el seg fransa 
D084_C15_1.wav,ch 
D084_C15_2.wav,Iwach 
D084_C15_3.wav,Amchich 
D084_C15_4.wav,Iwach aka goumanth ak adh frounth fel-i 
D084_C15_5.wav,Ireba amchich n ldjiran-is 
D085_C11_1.wav,ch 
D085_C11_2.wav,Thikchi 
D085_C11_3.wav,Thichki 
D085_C11_4.wav,Thikchi rebi oulach a3edi nig-s 
D085_C11_5.wav,Adh nemzer thichki dheg l9ahwa 
D085_C12_1.wav,ch 
D085_C12_2.wav,Thimchet 
D085_C12_3.wav,Askhichlew 
D085_C12_4.wav,Yough-dh tounoubil thajdhidhth 
D085_C12_5.wav,Seg sbah nettath dh askhichlew 
D085_C13_1.wav,ch 
D085_C13_2.wav,anechef 
D085_C13_3.wav,A7edhrouch 
D085_C13_4.wav,The3ya seg ounechef 
D085_C13_5.wav,Yetcha a7edhrouch oughroum s yifelfel 
D085_C14_1.wav,ch 
D085_C14_2.wav,Akemich 
D085_C14_3.wav,Amen3ach 
D085_C14_4.wav,Thewi-dh akemich n yirdhen dheg oufous-is 
D085_C14_5.wav,Amen3ach adh i9el seg fransa 
D085_C15_1.wav,ch 
D085_C15_2.wav,Iwach 
D085_C15_3.wav,Amchich 
D085_C15_4.wav,Iwach aka goumanth ak adh frounth fel-i 
D085_C15_5.wav,Ireba amchich n ldjiran-is 
D087_Ḡ01_1.wav,g 
D087_Ḡ01_2.wav,Ger 
D087_Ḡ01_3.wav,Gen 
D087_Ḡ01_4.wav,Iger idhrimen gher lbanka 
D087_Ḡ01_5.wav,Igen s imetawen 
D087_Ḡ02_1.wav,g 
D087_Ḡ02_2.wav,Gougem 
D087_Ḡ02_3.wav,Glou 
D087_Ḡ02_4.wav,Igouma adh ihdher ma thenith-as igougem 
D087_Ḡ02_5.wav,Yegla-dh s kra ouksoum 
D087_Ḡ03_1.wav,g 
D087_Ḡ03_2.wav,Gmou 
D087_Ḡ03_3.wav,Gzem 
D087_Ḡ03_4.wav,Thegma-dh l9athifa i zigh 
D087_Ḡ03_5.wav,Thegzem lebsel 
D087_Ḡ04_1.wav,g 
D087_Ḡ04_2.wav,Goursel 
D087_Ḡ04_3.wav,Grou 
D087_Ḡ04_4.wav,Thegoursel zroudhiya 
D087_Ḡ04_5.wav,"Rou7en ak, yegra-dh ala netta "
D087_Ḡ05_1.wav,g 
D087_Ḡ05_2.wav,Grourez 
D087_Ḡ05_3.wav,Gdhel 
D087_Ḡ05_4.wav,Thechba7 yerna thegrourez 
D087_Ḡ05_5.wav,Yegdhel oubridh yettawin s akham-negh 
D087_Ḡ06_1.wav,g 
D087_Ḡ06_2.wav,Agem 
D087_Ḡ06_3.wav,Sougeth 
D087_Ḡ06_4.wav,Thougem-dh aman dhi thala 
D087_Ḡ06_5.wav,Thesougouth lekhrou9 
D087_Ḡ07_1.wav,g 
D087_Ḡ07_2.wav,Afeg 
D087_Ḡ07_3.wav,Dhegdheg 
D087_Ḡ07_4.wav,Rou7 afeg sya 
D087_Ḡ07_5.wav,Yesdhegdheg ak ayen yelan 
D087_Ḡ08_1.wav,g 
D087_Ḡ08_2.wav,Seglef 
D087_Ḡ08_3.wav,Gma 
D087_Ḡ08_4.wav,A9joun-a as kamel dh aseglef 
D087_Ḡ08_5.wav,Irou7 gma gher fransa 
D087_Ḡ09_1.wav,g 
D087_Ḡ09_2.wav,Iger 
D087_Ḡ09_3.wav,Azegzaw 
D087_Ḡ09_4.wav,Yesenz iger-is 
D087_Ḡ09_5.wav,Thoughedh ajelab dh azegzaw 
D087_Ḡ10_1.wav,g 
D087_Ḡ10_2.wav,Agousim 
D087_Ḡ10_3.wav,Agtit 
D087_Ḡ10_4.wav,Th7ouk agousim i thoughmas-is 
D087_Ḡ10_5.wav,Yetef-dh agtit 
D087_Ḡ11_1.wav,g 
D087_Ḡ11_2.wav,Thagouth 
D087_Ḡ11_3.wav,Agerthil 
D087_Ḡ11_4.wav,Thela thagouth as-a 
D087_Ḡ11_5.wav,Thesa agerthil ajdhidh 
D087_Ḡ12_1.wav,g 
D087_Ḡ12_2.wav,Arzagan 
D087_Ḡ12_3.wav,Azedhgan 
D087_Ḡ12_4.wav,L9outh-a dh arzagan 
D087_Ḡ12_5.wav,Akham-is dh azedhgan 
D087_Ḡ13_1.wav,g 
D087_Ḡ13_2.wav,Thaga 
D087_Ḡ13_3.wav,Thayouga 
D087_Ḡ13_4.wav,These9boubouch thaga 
D087_Ḡ13_5.wav,Youghedh thayouga n sebath 
D087_Ḡ14_1.wav,g 
D087_Ḡ14_2.wav,Thouga 
D087_Ḡ14_3.wav,Afrag 
D087_Ḡ14_4.wav,I7ouch-dh thouga 
D087_Ḡ14_5.wav,Thesizin itij dheg oufrag 
D087_Ḡ15_1.wav,g 
D087_Ḡ15_2.wav,Agelzim 
D087_Ḡ15_3.wav,Thigechrirth 
D087_Ḡ15_4.wav,Yewi agelzim yidh-s 
D087_Ḡ15_5.wav,The9re7-ith thgechrirth-is 
D088_Ḡ01_1.wav,g 
D088_Ḡ01_2.wav,Ger 
D088_Ḡ01_3.wav,Gen 
D088_Ḡ01_4.wav,Iger idhrimen gher lbanka 
D088_Ḡ01_5.wav,Igen s imetawen 
D088_Ḡ02_1.wav,g 
D088_Ḡ02_2.wav,Gougem 
D088_Ḡ02_3.wav,Glou 
D088_Ḡ02_4.wav,Igouma adh ihdher ma thenith-as igougem 
D088_Ḡ02_5.wav,Yegla-dh s kra ouksoum 
D088_Ḡ03_1.wav,g 
D088_Ḡ03_2.wav,Gmou 
D088_Ḡ03_3.wav,Gzem 
D088_Ḡ03_4.wav,Thegma-dh l9athifa i zigh 
D088_Ḡ03_5.wav,Thegzem lebsel 
D088_Ḡ04_1.wav,g 
D088_Ḡ04_2.wav,Goursel 
D088_Ḡ04_3.wav,Grou 
D088_Ḡ04_4.wav,Thegoursel zroudhiya 
D088_Ḡ04_5.wav,"Rou7en ak, yegra-dh ala netta "
D088_Ḡ05_1.wav,g 
D088_Ḡ05_2.wav,Grourez 
D088_Ḡ05_3.wav,Gdhel 
D088_Ḡ05_4.wav,Thechba7 yerna thegrourez 
D088_Ḡ05_5.wav,Yegdhel oubridh yettawin s akham-negh 
D089_Ḡ06_1.wav,g 
D089_Ḡ06_2.wav,Agem 
D089_Ḡ06_3.wav,Sougeth 
D089_Ḡ06_4.wav,Thougem-dh aman dhi thala 
D089_Ḡ06_5.wav,Thesougouth lekhrou9 
D089_Ḡ07_1.wav,g 
D089_Ḡ07_2.wav,Afeg 
D089_Ḡ07_3.wav,Dhegdheg 
D089_Ḡ07_4.wav,Rou7 afeg sya 
D089_Ḡ07_5.wav,Yesdhegdheg ak ayen yelan 
D089_Ḡ08_1.wav,g 
D089_Ḡ08_2.wav,Seglef 
D089_Ḡ08_3.wav,Gma 
D089_Ḡ08_4.wav,A9joun-a as kamel dh aseglef 
D089_Ḡ08_5.wav,Irou7 gma gher fransa 
D089_Ḡ09_1.wav,g 
D089_Ḡ09_2.wav,Iger 
D089_Ḡ09_3.wav,Azegzaw 
D089_Ḡ09_4.wav,Yesenz iger-is 
D089_Ḡ09_5.wav,Thoughedh ajelab dh azegzaw 
D089_Ḡ10_1.wav,g 
D089_Ḡ10_2.wav,Agousim 
D089_Ḡ10_3.wav,Agtit 
D089_Ḡ10_4.wav,Th7ouk agousim i thoughmas-is 
D089_Ḡ10_5.wav,Yetef-dh agtit 
D089_Ḡ11_1.wav,g 
D089_Ḡ11_2.wav,Thagouth 
D089_Ḡ11_3.wav,Agerthil 
D089_Ḡ11_4.wav,Thela thagouth as-a 
D089_Ḡ11_5.wav,Thesa agerthil ajdhidh 
D089_Ḡ12_1.wav,g 
D089_Ḡ12_2.wav,Arzagan 
D089_Ḡ12_3.wav,Azedhgan 
D089_Ḡ12_4.wav,L9outh-a dh arzagan 
D089_Ḡ12_5.wav,Akham-is dh azedhgan 
D089_Ḡ13_1.wav,g 
D089_Ḡ13_2.wav,Thaga 
D089_Ḡ13_3.wav,Thayouga 
D089_Ḡ13_4.wav,These9boubouch thaga 
D089_Ḡ13_5.wav,Youghedh thayouga n sebath 
D089_Ḡ14_1.wav,g 
D089_Ḡ14_2.wav,Thouga 
D089_Ḡ14_3.wav,Afrag 
D089_Ḡ14_4.wav,I7ouch-dh thouga 
D089_Ḡ14_5.wav,Thesizin itij dheg oufrag 
D089_Ḡ15_1.wav,g 
D089_Ḡ15_2.wav,Agelzim 
D089_Ḡ15_3.wav,Thigechrirth 
D089_Ḡ15_4.wav,Yewi agelzim yidh-s 
D089_Ḡ15_5.wav,The9re7-ith thgechrirth-is 
D090_Ḡ01_1.wav,g 
D090_Ḡ01_2.wav,Ger 
D090_Ḡ01_3.wav,Gen 
D090_Ḡ01_4.wav,Iger idhrimen gher lbanka 
D090_Ḡ01_5.wav,Igen s imetawen 
D090_Ḡ02_1.wav,g 
D090_Ḡ02_2.wav,Gougem 
D090_Ḡ02_3.wav,Glou 
D090_Ḡ02_4.wav,Igouma adh ihdher ma thenith-as igougem 
D090_Ḡ02_5.wav,Yegla-dh s kra ouksoum 
D090_Ḡ03_1.wav,g 
D090_Ḡ03_2.wav,Gmou 
D090_Ḡ03_3.wav,Gzem 
D090_Ḡ03_4.wav,Thegma-dh l9athifa i zigh 
D090_Ḡ03_5.wav,Thegzem lebsel 
D090_Ḡ04_1.wav,g 
D090_Ḡ04_2.wav,Goursel 
D090_Ḡ04_3.wav,Grou 
D090_Ḡ04_4.wav,Thegoursel zroudhiya 
D090_Ḡ04_5.wav,"Rou7en ak, yegra-dh ala netta "
D090_Ḡ05_1.wav,g 
