Chemin,Transcription
D103_Ẓ11_5.wav,Texdem aparaṣyu yiẓi tejji 
D103_Ẓ12_1.wav,ẓ 
D103_Ẓ12_2.wav,aԑeẓẓug 
D103_Ẓ12_3.wav,iẓri 
D103_Ẓ12_4.wav,Ilul-d akken d aԑezẓug 
D103_Ẓ12_5.wav,Tesselxi-d akk iẓri-s imi i tt-yeğğa mmi-s 
D104_Ẓ13_1.wav,ẓ 
D104_Ẓ13_2.wav,taruẓi 
D104_Ẓ13_3.wav,aẓerẓer 
D104_Ẓ13_4.wav,Yemnaԑ seg truẓi 
D104_Ẓ13_5.wav,"ɣleq tawwurt, ad t-berka aẓerẓer "
D104_Ẓ14_1.wav,ẓ 
D104_Ẓ14_2.wav,rreẓẓa 
D104_Ẓ14_3.wav,tiẓurin 
D104_Ẓ14_4.wav,Terẓa reẓẓa n tewwurt 
D104_Ẓ14_5.wav,Tḥawel tiẓurin yuli-yas ṣkeṛ 
D104_Ẓ15_1.wav,ẓ 
D104_Ẓ15_2.wav,azawali 
D104_Ẓ15_3.wav,llaẓ 
D104_Ẓ15_4.wav,Seg-mi i d-yekker netta d aẓawali 
D104_Ẓ15_5.wav,Immut si llaẓ 
D105_Ẓ01_1.wav,ẓ 
D105_Ẓ01_2.wav,ẓeyyeṛ 
D105_Ẓ01_3.wav,ẓiẓen 
D105_Ẓ01_4.wav,Iẓeyyeṛ mmi-s akken ad iɣer 
D105_Ẓ01_5.wav,Teqqim deg ufrag Tettẓiẓin iṭij 
D105_Ẓ02_1.wav,ẓ 
D105_Ẓ02_2.wav,ẓeṛṛeb 
D105_Ẓ02_3.wav,ẓum 
D105_Ẓ02_4.wav,Iẓeṛṛeb-d akal-is 
D105_Ẓ02_5.wav,Ur iẓum ara akk aseggas-a 
D105_Ẓ03_1.wav,ẓ 
D105_Ẓ03_2.wav,ẓuɣeṛ 
D105_Ẓ03_3.wav,ẓẓu 
D105_Ẓ03_4.wav,Iẓuɣer akersi  yebṭa-yas aqejjar-is 
D105_Ẓ03_5.wav,Yeẓẓa tajilbant yerna sselq 
D105_Ẓ04_1.wav,ẓ 
D105_Ẓ04_2.wav,ԑeẓẓer 
D105_Ẓ04_3.wav,ẓmi 
D105_Ẓ04_4.wav,Yettԑezẓiṛ alma d lwaḥda yiṭ 
D105_Ẓ04_5.wav,Teẓmi iceṭṭiṭen uqbel ad ten-tefser 
D106_Ẓ05_1.wav,ẓ 
D106_Ẓ05_2.wav,aẓay 
D106_Ẓ05_3.wav,eẓḍ 
D106_Ẓ05_4.wav,Yessaẓey fell-as aԑebbi 
D106_Ẓ05_5.wav,Yeẓḍa-d kra n uwren n nneԑma 
D106_Ẓ06_1.wav,ẓ 
D106_Ẓ06_2.wav,niẓẓer 
D106_Ẓ06_3.wav,bbeẓ 
D106_Ẓ06_4.wav,Mazal yettniẓir lğerḥ-is 
D106_Ẓ06_5.wav,Yebbeẓ lxebz deg uyefk 
D106_Ẓ07_1.wav,ẓ 
D106_Ẓ07_2.wav,ffeẓ 
D106_Ẓ07_3.wav,ɣeẓẓ 
D106_Ẓ07_4.wav,Iteffeẓ s lemɣawla 
D106_Ẓ07_5.wav,Itthibi ad iɣeẓẓ zerriԑa 
D106_Ẓ08_1.wav,ẓ 
D106_Ẓ08_2.wav,erẓ 
D106_Ẓ08_3.wav,ẓher 
D106_Ẓ08_4.wav,Yeɣli deg druj yerẓa deg ujgu weԑruԑ 
D106_Ẓ08_5.wav,Anda iruḥ  yesԑa ẓher 
D108_Ẓ13_2.wav,taruẓi 
D108_Ẓ13_3.wav,aẓerẓer 
D108_Ẓ13_4.wav,Yemnaԑ seg truẓi 
D108_Ẓ13_5.wav,"ɣleq tawwurt, ad t-berka aẓerẓer "
D108_Ẓ14_2.wav,rreẓẓa 
D108_Ẓ14_3.wav,tiẓurin 
D108_Ẓ14_4.wav,Terẓa reẓẓa n tewwurt 
D108_Ẓ14_5.wav,Tḥawel tiẓurin yuli-yas ṣkeṛ 
D108_Ẓ15_2.wav,azawali 
D108_Ẓ15_3.wav,llaẓ 
D108_Ẓ15_4.wav,Seg-mi i d-yekker netta d aẓawali 
D108_Ẓ15_5.wav,Immut si llaẓ 
D109_Ẓ01_1.wav,ẓ 
D109_Ẓ01_2.wav,ẓeyyeṛ 
D109_Ẓ01_3.wav,ẓiẓen 
D109_Ẓ01_4.wav,Iẓeyyeṛ mmi-s akken ad iɣer 
D109_Ẓ01_5.wav,Teqqim deg ufrag Tettẓiẓin iṭij 
D109_Ẓ02_1.wav,ẓ 
D109_Ẓ02_2.wav,ẓeṛṛeb 
D109_Ẓ02_3.wav,ẓum 
D109_Ẓ02_4.wav,Iẓeṛṛeb-d akal-is 
D109_Ẓ02_5.wav,Ur iẓum ara akk aseggas-a 
D109_Ẓ03_1.wav,ẓ 
D109_Ẓ03_2.wav,ẓuɣeṛ 
D109_Ẓ03_3.wav,ẓẓu 
D109_Ẓ03_4.wav,Iẓuɣer akersi  yebṭa-yas aqejjar-is 
D109_Ẓ03_5.wav,Yeẓẓa tajilbant yerna sselq 
D109_Ẓ04_1.wav,ẓ 
D109_Ẓ04_2.wav,ԑeẓẓer 
D109_Ẓ04_3.wav,ẓmi 
D109_Ẓ04_4.wav,Yettԑezẓiṛ alma d lwaḥda yiṭ 
D109_Ẓ04_5.wav,Teẓmi iceṭṭiṭen uqbel ad ten-tefser 
D110_Ẓ05_1.wav,ẓ 
D110_Ẓ05_2.wav,aẓay 
D110_Ẓ05_3.wav,eẓḍ 
D110_Ẓ05_4.wav,Yessaẓey fell-as aԑebbi 
D110_Ẓ05_5.wav,Yeẓḍa-d kra n uwren n nneԑma 
D110_Ẓ06_1.wav,ẓ 
D110_Ẓ06_2.wav,niẓẓer 
D110_Ẓ06_4.wav,Mazal yettniẓir lğerḥ-is 
D110_Ẓ06_5.wav,Yebbeẓ lxebz deg uyefk 
D110_Ẓ07_1.wav,ẓ 
D110_Ẓ07_2.wav,ffeẓ 
D110_Ẓ07_3.wav,ɣeẓẓ 
D110_Ẓ07_4.wav,Iteffeẓ s lemɣawla 
D110_Ẓ07_5.wav,Itthibi ad iɣeẓẓ zerriԑa 
D110_Ẓ08_1.wav,ẓ 
D110_Ẓ08_2.wav,erẓ 
D110_Ẓ08_3.wav,ẓher 
D110_Ẓ08_4.wav,Yeɣli deg druj yerẓa deg ujgu weԑruԑ 
D110_Ẓ08_5.wav,Anda iruḥ  yesԑa ẓher 
D111_Ẓ09_1.wav,ẓ 
D111_Ẓ09_2.wav,ẓkara 
D111_Ẓ09_3.wav,ẓẓeṛb 
D111_Ẓ09_4.wav,Yeṭṭḥibi as-yeddu s ẓkara 
D111_Ẓ10_1.wav,ẓ 
D111_Ẓ10_3.wav,aẓebbuj 
D111_Ẓ10_4.wav,Iqelleԑ-d nneԑnaԑ s uẓar 
D111_Ẓ10_5.wav,Yelha zzit uzebbuj I taɣect 
D111_Ẓ11_1.wav,ẓ 
D111_Ẓ11_2.wav,aneẓḍam 
D111_Ẓ11_3.wav,iẓi 
D111_Ẓ11_4.wav,Iruḥ-as unezḍam-is deg ssuq 
D111_Ẓ11_5.wav,Texdem aparaṣyu yiẓi tejji 
D111_Ẓ12_1.wav,ẓ 
D111_Ẓ12_2.wav,aԑeẓẓug 
D111_Ẓ12_3.wav,iẓri 
D111_Ẓ12_4.wav,Ilul-d akken d aԑezẓug 
D111_Ẓ12_5.wav,Tesselxi-d akk iẓri-s imi i tt-yeğğa mmi-s 
D113_Ẓ01_1.wav,ẓ 
D113_Ẓ01_2.wav,ẓeyyeṛ 
D113_Ẓ01_3.wav,ẓiẓen 
D113_Ẓ01_4.wav,Iẓeyyeṛ mmi-s akken ad iɣer 
D113_Ẓ01_5.wav,Teqqim deg ufrag Tettẓiẓin iṭij 
D113_Ẓ02_1.wav,ẓ 
D113_Ẓ02_2.wav,ẓeṛṛeb 
D113_Ẓ02_3.wav,ẓum 
D113_Ẓ02_4.wav,Iẓeṛṛeb-d akal-is 
D113_Ẓ02_5.wav,Ur iẓum ara akk aseggas-a 
D113_Ẓ03_1.wav,ẓ 
D113_Ẓ03_2.wav,ẓuɣeṛ 
D113_Ẓ03_3.wav,ẓẓu 
D113_Ẓ03_4.wav,Iẓuɣer akersi  yebṭa-yas aqejjar-is 
D113_Ẓ03_5.wav,Yeẓẓa tajilbant yerna sselq 
D113_Ẓ04_1.wav,ẓ 
D113_Ẓ04_3.wav,ẓmi 
D113_Ẓ04_4.wav,Yettԑezẓiṛ alma d lwaḥda yiṭ 
D113_Ẓ04_5.wav,Teẓmi iceṭṭiṭen uqbel ad ten-tefser 
D117_Ẓ01_1.wav,ẓ 
D117_Ẓ01_2.wav,ẓeyyeṛ 
D117_Ẓ01_3.wav,ẓiẓen 
D117_Ẓ01_4.wav,Iẓeyyeṛ mmi-s akken ad iɣer 
D117_Ẓ01_5.wav,Teqqim deg ufrag Tettẓiẓin iṭij 
D117_Ẓ02_1.wav,ẓ 
D117_Ẓ02_2.wav,ẓeṛṛeb 
D117_Ẓ02_3.wav,ẓum 
D117_Ẓ02_4.wav,Iẓeṛṛeb-d akal-is 
D117_Ẓ02_5.wav,Ur iẓum ara akk aseggas-a 
D117_Ẓ03_1.wav,ẓ 
D117_Ẓ03_2.wav,ẓuɣeṛ 
D117_Ẓ03_3.wav,ẓẓu 
D117_Ẓ03_4.wav,Iẓuɣer akersi  yebṭa-yas aqejjar-is 
D117_Ẓ03_5.wav,Yeẓẓa tajilbant yerna sselq 
D117_Ẓ04_1.wav,ẓ 
D117_Ẓ04_2.wav,ԑeẓẓer 
D117_Ẓ04_3.wav,ẓmi 
D117_Ẓ04_4.wav,Yettԑezẓiṛ alma d lwaḥda yiṭ 
D117_Ẓ04_5.wav,Teẓmi iceṭṭiṭen uqbel ad ten-tefser 
D118_Ẓ05_1.wav,ẓ 
D118_Ẓ05_2.wav,aẓay 
D118_Ẓ05_3.wav,eẓḍ 
D118_Ẓ05_4.wav,Yessaẓey fell-as aԑebbi 
D118_Ẓ06_1.wav,ẓ 
D118_Ẓ06_2.wav,niẓẓer 
D118_Ẓ06_3.wav,bbeẓ 
D118_Ẓ06_4.wav,Mazal yettniẓir lğerḥ-is 
D118_Ẓ07_1.wav,ẓ 
D118_Ẓ07_2.wav,ffeẓ 
D118_Ẓ07_3.wav,ɣeẓẓ 
D118_Ẓ07_4.wav,Iteffeẓ s lemɣawla 
D118_Ẓ07_5.wav,Itthibi ad iɣeẓẓ zerriԑa 
D118_Ẓ08_1.wav,ẓ 
D118_Ẓ08_2.wav,erẓ 
D118_Ẓ08_3.wav,ẓher 
D118_Ẓ08_4.wav,Yeɣli deg druj yerẓa deg ujgu weԑruԑ 
D118_Ẓ08_5.wav,Anda iruḥ  yesԑa ẓher 
D119_Ẓ09_1.wav,ẓ 
D119_Ẓ09_2.wav,ẓkara 
D119_Ẓ09_3.wav,ẓẓeṛb 
D119_Ẓ09_4.wav,Yeṭṭḥibi as-yeddu s ẓkara 
D119_Ẓ09_5.wav,Qelԑen-as ẓẓeṛb I yexdem I tebḥirt-is 
D119_Ẓ10_1.wav,ẓ 
D119_Ẓ10_3.wav,aẓebbuj 
D119_Ẓ10_5.wav,Yelha zzit uzebbuj I taɣect 
D119_Ẓ11_1.wav,ẓ 
D119_Ẓ11_2.wav,aneẓḍam 
D119_Ẓ11_3.wav,iẓi 
D119_Ẓ11_4.wav,Iruḥ-as unezḍam-is deg ssuq 
D119_Ẓ11_5.wav,Texdem aparaṣyu yiẓi tejji 
D119_Ẓ12_1.wav,ẓ 
D119_Ẓ12_2.wav,aԑeẓẓug 
D119_Ẓ12_3.wav,iẓri 
D119_Ẓ12_4.wav,Ilul-d akken d aԑezẓug 
D119_Ẓ12_5.wav,Tesselxi-d akk iẓri-s imi i tt-yeğğa mmi-s 
D120_Ẓ13_1.wav,ẓ 
D120_Ẓ13_2.wav,taruẓi 
D120_Ẓ13_3.wav,aẓerẓer 
D120_Ẓ13_4.wav,Yemnaԑ seg truẓi 
D120_Ẓ13_5.wav,"ɣleq tawwurt, ad t-berka aẓerẓer "
D120_Ẓ14_1.wav,ẓ 
D120_Ẓ14_2.wav,rreẓẓa 
D120_Ẓ14_3.wav,tiẓurin 
D120_Ẓ14_4.wav,Terẓa reẓẓa n tewwurt 
D120_Ẓ14_5.wav,Tḥawel tiẓurin yuli-yas ṣkeṛ 
D120_Ẓ15_1.wav,ẓ 
D120_Ẓ15_2.wav,azawali 
D120_Ẓ15_3.wav,llaẓ 
D120_Ẓ15_4.wav,Seg-mi i d-yekker netta d aẓawali 
D120_Ẓ15_5.wav,Immut si llaẓ 
C170_Ɣ05_1.wav,Ɣ 
C170_Ɣ05_2.wav,ɣleq 
C170_Ɣ05_3.wav,dderɣel 
C170_Ɣ05_4.wav,Yeɣleq tawwurt ɣef wudem-is 
C170_Ɣ05_5.wav,Yesderɣel-as tiṭ-is s usɣar 
C170_Ɣ06_1.wav,Ɣ 
C170_Ɣ06_2.wav,seɣli 
C170_Ɣ06_3.wav,dbeɣ 
C170_Ɣ06_4.wav,Yesseɣli-t-id sufell ukersi 
C170_Ɣ06_5.wav,Yedbeɣ triku-ines seg ilefṭan 
C170_Ɣ07_1.wav,Ɣ 
C170_Ɣ07_2.wav,zdeɣ 
C170_Ɣ07_3.wav,bbeɣ 
C170_Ɣ07_4.wav,Yezdeɣ axxam n tejweṛt 
C170_Ɣ07_5.wav,Yebbeɣ lxebz deg zzit 
C170_Ɣ08_1.wav,Ɣ 
C170_Ɣ08_2.wav,Aɣ 
C170_Ɣ08_3.wav,Tuɣmest 
C170_Ɣ08_4.wav,Yuɣ tameṭṭuṭ ara ixeddmen ɣef yemma-s 
C170_Ɣ08_5.wav,S yiɣil I d-ikkes tuɣmest-is 
C170_Ɣ09_1.wav,Ɣ 
C170_Ɣ09_2.wav,Aɣebbar 
C170_Ɣ09_3.wav,Aɣerbal 
C170_Ɣ09_4.wav,Teččur texxamt-is d aɣebbar 
C170_Ɣ09_5.wav,Tsaf berkukes s uɣerbal n sselk 
C170_Ɣ10_1.wav,Ɣ 
C170_Ɣ10_2.wav,Aɣbel 
C170_Ɣ10_3.wav,Tiɣeṛṣi 
C170_Ɣ10_4.wav,Texdem aɣbel amek ara truḥ deg lehwa-yi 
C170_Ɣ10_5.wav,Ixdem aparṣyu n tɣerṣi 
C171_Ɣ12_1.wav,Ɣ 
C171_Ɣ12_2.wav,Tamezduɣt 
C171_Ɣ12_3.wav,Tiɣimit 
C171_Ɣ12_4.wav,Yettqellib tamezduɣt deg temdint 
C171_Ɣ12_5.wav,Yestaḥla tiɣimit yid-s 
C171_Ɣ13_1.wav,Ɣ 
C171_Ɣ13_2.wav,Tiɣratin 
C171_Ɣ13_3.wav,Tufɣa 
C171_Ɣ13_4.wav,Suffɣen tislit s teɣratin 
C171_Ɣ13_5.wav,Tettḥibi tufɣa tameddit 
C171_Ɣ14_1.wav,Ɣ 
C171_Ɣ14_2.wav,Asefraɣ 
C171_Ɣ14_3.wav,Iɣes 
C171_Ɣ14_4.wav,D asefreɣ I sferɣen fell-as 
C171_Ɣ14_5.wav,Yettḥibi ad illeɣ iɣsan 
C171_Ɣ15_1.wav,Ɣ 
C171_Ɣ15_2.wav,Adɣes 
C171_Ɣ15_3.wav,Taɣect 
C171_Ɣ15_4.wav,Ikkes-d kra wedɣes seg uyefki-nni 
C171_Ɣ15_5.wav,Yesԑa taɣect lԑalit 
C171_Ɣ11_1.wav,Ɣ 
C171_Ɣ11_2.wav,Cɣel 
C171_Ɣ11_3.wav,Aɣeṣmaṛ 
C171_Ɣ11_4.wav,Iččur d lecɣal 
C171_Ɣ11_5.wav,Ikkes akk aɣeṣmar-is 
C172_Ɣ01_1.wav,Ɣ 
C172_Ɣ01_2.wav,ɣellef 
C172_Ɣ01_3.wav,ɣli 
C172_Ɣ01_4.wav,Iɣellef tagustimt I s-d-yuɣ I lwetma-s 
C172_Ɣ01_5.wav,Yeɣli yerẓa deg uqejjar 
C172_Ɣ02_1.wav,Ɣ 
C172_Ɣ02_2.wav,ɣafer 
C172_Ɣ02_3.wav,ɣeẓẓ 
C172_Ɣ02_4.wav,Tɣuffer-d imɣaren-is deg lԑid-a 
C172_Ɣ02_5.wav,Iteɣẓaẓ lkawkaw 
C172_Ɣ03_1.wav,Ɣ 
C172_Ɣ03_3.wav,ɣenni 
C172_Ɣ03_4.wav,Yennuɣ d umdakkel-is iɣleb-it 
C172_Ɣ03_5.wav,Iteddu yettɣenni deg ubrid 
C172_Ɣ04_1.wav,Ɣ 
C172_Ɣ04_2.wav,ɣennes 
C172_Ɣ04_3.wav,ɣrem 
C172_Ɣ04_4.wav,Tɣennes aximaṛ ɣef uqerruy-is 
C172_Ɣ04_5.wav,Iɣrem-as-d idrimen-is 
H043_Ḍ11_1.wav,ḍ
H043_Ḍ11_2.wav,Tezḍina 
H043_Ḍ11_3.wav,Lxeḍra 
H043_Ḍ11_4.wav,Yuɣ-d tezḍina lekyus 
H044_Ḍ13_1.wav,ḍ
H044_Ḍ13_2.wav,Lemqaḍra 
H044_Ḍ13_3.wav,Ṣḍiḍ 
H044_Ḍ13_4.wav,Ur yessin ara akk dacu lemqaḍra 
H044_Ḍ13_5.wav,Iččur d ṣḍiḍ 
H044_Ḍ14_1.wav,ḍ
H044_Ḍ14_2.wav,Iḍ 
H044_Ḍ14_3.wav,Aṭaḍ 
H044_Ḍ14_4.wav,Yettԑezzir alma tanaṣfa n yiḍ 
H044_Ḍ14_5.wav,Yewwet aṭaḍ-is ɣer rrif n tewwurt 
H045_Ḍ15_1.wav,ḍ
H045_Ḍ15_2.wav,Iẓiḍ 
H045_Ḍ15_3.wav,Aqermuḍ 
H045_Ḍ15_4.wav,Tekfa iẓiḍ lxeḍra 
H045_Ḍ15_5.wav,Yebna axxam s uqermuḍ 
H046_Ḡ04_1.wav,g 
H046_Ḡ04_2.wav,Ggursel 
H046_Ḡ04_3.wav,Gru 
H046_Ḡ04_4.wav,Teggursel ẓruḍiya 
H046_Ḡ04_5.wav,"Ruḥen akk, yegra-d ala netta "
H046_Ḡ05_1.wav,g 
H046_Ḡ05_2.wav,Grurez 
H046_Ḡ05_3.wav,Gdel 
H046_Ḡ05_4.wav,Tecbaḥ yerna tegrurez 
H046_Ḡ05_5.wav,Yegdel ubrid yettawin s axxam-nneɣ 
H046_Ḡ06_1.wav,g 
H046_Ḡ06_2.wav,Agem 
H046_Ḡ06_3.wav,Suget 
H046_Ḡ06_4.wav,Tugem-d aman di tala 
H047_Ḍ01_1.wav,ḍ
H047_Ḍ01_2.wav,Ḍmen 
H047_Ḍ01_3.wav,Bruḍi 
H047_Ḍ01_4.wav,Yiwen ur yeḍmin iman-is I uzekka 
H047_Ḍ01_5.wav,Tebruḍi atriku n lwan 
H047_Ḍ02_1.wav,ḍ
H047_Ḍ02_2.wav,Hḍer 
H047_Ḍ02_3.wav,Ḥḍer 
H047_Ḍ02_4.wav,Hḍer tidett xas qerriḥ-it 
H047_Ḍ02_5.wav,Yeḥḍer mi yemmut 
H047_Ḍ03_1.wav,ḍ
H047_Ḍ03_2.wav,Rḍem 
H047_Ḍ03_3.wav,Qaḍer 
H047_Ḍ03_4.wav,Terḍem seksu s zzit uzemmur 
H047_Ḍ03_5.wav,Qaḍer wid yellan nnig-k 
H048_Ḍ06_1.wav,ḍ
H048_Ḍ06_2.wav,Aḍen 
H048_Ḍ06_3.wav,Ṣeddeḍ 
H048_Ḍ06_4.wav,ɣur-s smana seg-mi yuḍen 
H048_Ḍ06_5.wav,Iṣeddeḍ useṭrun yellan deffir n tewwurt 
H048_Ḍ07_1.wav,ḍ
H048_Ḍ07_2.wav,Qṣeḍ 
H048_Ḍ07_3.wav,Ezḍ 
H048_Ḍ07_4.wav,Ur d-yeqṣiḍ ara yir awal 
H048_Ḍ07_5.wav,Yezḍa-d azemmur deg lemԑansra 
H049_Ḍ11_1.wav,ḍ
H049_Ḍ11_2.wav,Tezḍina 
H049_Ḍ11_3.wav,Lxeḍra 
H049_Ḍ11_4.wav,Yuɣ-d tezḍina lekyus 
H049_Ḍ11_5.wav,Yeqaṭa-d kra lxeḍra 
H049_Ḍ12_1.wav,ḍ
H049_Ḍ12_2.wav,Lheḍra 
H049_Ḍ12_3.wav,Arḍam 
H049_Ḍ12_4.wav,Iguma ad iḥbes lheḍra 
H049_Ḍ12_5.wav,Arḍam n seksu yettili s zzit uzemmur 
H054_B01_1.wav,B 
H054_B01_2.wav,Beyyen 
H054_B01_3.wav,Bbeɣ 
H054_B01_4.wav,Tban-d tidet ɣer taggara 
H054_B01_5.wav,Tebbeɣ lxebz deg zzit 
H054_B02_1.wav,B 
H054_B02_2.wav,Bbeẓ 
H054_B02_3.wav,Bberbek 
H054_B02_4.wav,Tebbez iceṭṭiṭen deg waman iḥman 
H054_B02_5.wav,Yesberbek akk ticuftin-is 
H055_B03_1.wav,B 
H055_B03_2.wav,Bekker 
H055_B03_3.wav,Ɣubber 
H055_B03_4.wav,Bekker zik ad tefruṭ lecɣal-ik 
H055_B03_5.wav,Ɣubbren leḥyuṭ n texxamt-a 
H055_B04_1.wav,B 
H055_B04_2.wav,Sebbeε 
H055_B04_3.wav,Dubbez 
H055_B04_4.wav,Tsebbeε iceṭṭiṭen akk yellan 
H055_B04_5.wav,Ddubzen ifassen-is deg usemmiṭ 
H056_B05_1.wav,B 
H056_B05_2.wav,Ḥebbel 
H056_B05_3.wav,Henber 
H056_B05_4.wav,Iḥebbel-d kra waman 
H056_B05_5.wav,Tudert-is akk yetthenbir ɣef uxxam-is 
H056_B06_1.wav,B 
H056_B06_2.wav,kubb 
H056_B06_3.wav,Ḥubb 
H056_B06_4.wav,Tkubb i tseksut n lεeṣban 
H056_B06_5.wav,Iḥubb-it rebbi 
H057_B07_1.wav,B 
H057_B07_2.wav,Lԑeb 
H057_B07_3.wav,Sebbeb 
H057_B07_4.wav,Yelԑeb d warraw xali-s 
H057_B07_5.wav,Yettsebbib ala i wayen yelhan 
H057_B08_1.wav,B 
H057_B08_2.wav,Ṣubb 
H057_B08_3.wav,Baṭel 
H057_B08_4.wav,Iṣubb druj 
H057_B08_5.wav,Iḥseb-as-d lqeṭyan baṭel 
H058_B09_1.wav,B 
H058_B09_2.wav,Balak 
H058_B09_3.wav,Bezzaf 
H058_B09_4.wav,Balak ad tettuṭ 
H058_B09_5.wav,Thedder bezzaf temɣart-a 
H058_B10_1.wav,B 
H058_B10_2.wav,Berka 
H058_B10_3.wav,Bnadem 
H058_B10_4.wav,Berka-k imeṭṭawen tura 
H058_B10_5.wav,kerhaɣ ad zreɣ bnadem ihin 
H059_B11_1.wav,B 
H059_B11_2.wav,Abeԑԑuc 
H059_B11_3.wav,Azembil 
H059_B11_4.wav,Yal ṣṣenf ubeԑԑuc yella deg tebḥirt-a 
H059_B11_5.wav,Iṭuqqet iqqel anec n uzembil 
F000_Ḏ01_1.wav,d
F000_Ḏ01_2.wav,Behdel
F000_Ḏ01_3.wav,Bdu
F000_Ḏ01_4.wav,Ibehdel-it ccix-is ɣef lebsala-ines
F000_Ḏ01_5.wav,Yebda axeddim zik
F001_Ḏ02_1.wav,d
F001_Ḏ02_2.wav,Dhec
F001_Ḏ02_3.wav,Idyiq
F001_Ḏ02_5.wav,Yessadyeq cwiya abrid
F001_Ḏ03_1.wav,d
F001_Ḏ03_2.wav,Idir
F001_Ḏ03_3.wav,Jbed
F001_Ḏ03_4.wav,Wissen ma yedder weqcic-nni?
F007_Ḏ08_1.wav,d
F007_Ḏ08_2.wav,Senqed
F007_Ḏ08_3.wav,Daɣen
F007_Ḏ08_4.wav,Tessenqed temɣart lecɣal n teslit-is
F007_Ḏ08_5.wav,Ad iruḥ daɣen alama d sbiṭar
F008_Ḏ09_1.wav,d
F008_Ḏ09_2.wav,Dayen
F008_Ḏ09_3.wav,Tadimt
F008_Ḏ09_4.wav,Dayen yekfa laman
F010_Ḏ13_1.wav,d
F010_Ḏ13_2.wav,Udem
F010_Ḏ13_3.wav,Idamen
F010_Ḏ13_4.wav,Werraɣ wudem-im ass-a
F010_Ḏ13_5.wav,Yewwet-it almi yuzlen yidamen-is
F011_Ḏ14_1.wav,d
F011_Ḏ14_2.wav,Adfel
F011_Ḏ14_3.wav,Ffad
F011_Ḏ14_4.wav,Yewwet wedfel deg yidurar
F011_Ḏ14_5.wav,Yenɣa-yi ffad
F012_Ḏ15_1.wav,d
F012_Ḏ15_2.wav,Lefsad
F012_Ḏ15_3.wav,Adrar
F012_Ḏ15_4.wav,Ixeddem ala deg lefsad
F012_Ḏ15_5.wav,Yuli ɣer wedrar ad ikes
F013_Ğ01_1.wav,ğ
F013_Ğ01_2.wav,Ğelleb
F013_Ğ01_4.wav,Iğellib seg tqernit ɣer tayeṭ
F013_Ğ01_5.wav,Tekcem-d tefsut atan iğuğğeg lwerd-a
F013_Ğ02_1.wav,ğ
F013_Ğ02_2.wav,Ğazi
F013_Ğ02_4.wav,Ad iğazi rebbi wid I aɣ-iεawnen
F013_Ğ03_1.wav,ğ
F013_Ğ03_2.wav,Ganği
F013_Ğ03_3.wav,Nğer
F013_Ğ03_4.wav,Yeggunğa yeğğa imawlan-is
F013_Ğ03_5.wav,Yenğer-d ṭabla wesɣar
F014_Ğ04_1.wav,ğ
F014_Ğ04_2.wav,Nğem
F014_Ğ04_3.wav,Nğeԑ
F014_Ğ04_4.wav,Yenğem akk deg lecɣal-is
F014_Ğ04_5.wav,Yettḥibi ad yenğeε gma-s
F014_Ğ05_1.wav,ğ
F014_Ğ05_2.wav,Zenğer
F014_Ğ05_3.wav,Weğğeh
F014_Ğ05_4.wav,Zenğren lqec-is
F014_Ğ05_5.wav,Iweğğeh iman-is I yiṭij
F014_Ğ06_1.wav,ğ
‪F014_Ğ06_2.wav,Eğğ
F014_Ğ06_3.wav,Zweğ
F014_Ğ06_5.wav,Yezweğ akken d ilemzi
F015_Ğ07_1.wav,ğ
F015_Ğ07_2.wav,Ferreğ
F015_Ğ07_3.wav,Ggağ
F015_Ğ07_4.wav,Tegguma-yas yemma-s ad iferreğ
F015_Ğ07_5.wav,Yegguğ axxam-is ajdid
F015_Ğ08_1.wav,ğ
F015_Ğ08_2.wav,Ihwiğ
F015_Ğ08_3.wav,Lğuz
F015_Ğ08_4.wav,Yuḥwağ ala cwiya udrim
F015_Ğ08_5.wav,Yettḥibi učči n lğuz
F015_Ğ09_1.wav,ğ
F015_Ğ09_2.wav,Aleğğam
F015_Ğ09_3.wav,Aḥeğğağu
F015_Ğ09_4.wav,Lqut-a akken d aleğğam
F015_Ğ09_5.wav,Texdem-d aḥeğğağu n tmes
F016_Ğ10_1.wav,ğ
F016_Ğ10_2.wav,Laԑğeb
F016_Ğ10_3.wav,Lğib
F016_Ğ10_4.wav,Ixdem laεğeb yerna iḥjeb
F016_Ğ11_1.wav,ğ
F016_Ğ11_2.wav,Lğefna
F016_Ğ11_3.wav,Lğehd
F016_Ğ11_4.wav,Yenğer-d lğefna wesɣar
F016_Ğ11_5.wav,Yekfa-yas akk lğehd-is
F016_Ğ12_1.wav,ğ
F016_Ğ12_2.wav,Leğhaz
F016_Ğ12_3.wav,Lğar
F016_Ğ12_4.wav,Tettheyyi teslit leğhaz-is
F016_Ğ12_5.wav,Iweṣṣa nbi ɣef lğar
F017_Ğ13_1.wav,ğ
F017_Ğ13_2.wav,Udem
F017_Ğ13_3.wav,Idamen
F017_Ğ13_4.wav,Werraɣ wudem-im ass-a
F017_Ğ13_5.wav,Yewwet-it almi yuzlen yidamen-is
F017_Ğ14_1.wav,ğ
F017_Ğ14_2.wav,Adfel
F017_Ğ14_3.wav,Ffad
F017_Ğ14_4.wav,Yewwet wedfel deg yidurar
F017_Ğ14_5.wav,Yenɣa-yi ffad
