Call ID,Status,Corrected Transcription,Timestamp,Incident Type
appelle 606.wav,verified,,2026-03-11T22:24:56.732350,unknown
appelle 605.wav,corrected,Intervention hna intervention bark fhemtni Ida kayn intervention ikherju Ida makanch intervention hadou les connaissances hadou houma li ydiruhum ...sa7it aa...sa7it khouya sa7a,2026-03-11T22:25:32.105341,unknown
appelle 604.wav,corrected,himaya lmadaniya allo?...[voix d’enfant],2026-03-11T22:26:19.159578,unknown
appelle 603.wav,corrected,Himaya lmadaniya allo?...aaaa...allo?...alloo... menhu ...papa...papaak...papaw...sawalghas ipapaaa paaa....iiiyy machi papak machi papaaak ...aaa?...machi papak [voix d’enfant],2026-03-11T22:27:16.971813,unknown
appelle 602.wav,corrected,te3yit manich nesma3 fihoum...cv?...3eyet b numero normal,2026-03-11T22:29:25.629063,unknown
appelle 601.wav,corrected,7imaya wechrakoum?...labas hamdoulilah...bn je suis un collègue un ancien collègue la3naya rebi vous me donner numéro la direction nwzn?...ih bien sûr aydefkegh ii marki...ih d9i9a baraka lahou fik  agma achhal?...034 ...034 ...12 ...12...98...98...31...31?...31 ngh 32...31 32...034139831 aaa ngh 32 ...akijazi rebi delkhir ..ii sa7it...sa7it ami,2026-03-11T22:32:01.004425,other
appelle 600.wav,corrected,"OP: Allo. CL: Azul. OP: Azul, 28-82-35? CL: Ih, 28-82-35. OP: Hamdullah. OP: Numéro Chemini? CL: 07-34-28-82-35. OP: Ah d'accord, l'accident... s-l'ambulance... hospital... OP: D'accord, Azul... we... Chemini. [conversation en arrière-plan] ",2026-03-11T22:33:57.910632,unknown
appelle 599.wav,corrected,Wiwi isem3ek ...ih maalich smehli 3la dérangement bark...machi dérangement madame ttema Ida hebiti Wahed isem3ek lmir premièr responsable f le9seur f la daira houwa li issem3ek hnaya 9tlek kach ma tesshe9i évacuation ka dekhlek lma nkherjouh ya pas de problème khedemtna mais Bach tgouli tessem3ou soti Bach ites itesma3 sotek lazem trohi la daira trohi le lmire haka madame aa?...ihh 3endek lhaq ii...ihh doka ana khedam sbah ghedwa sbah nekhrej masmd3tek ma3endi mandirlek aka ruh 3edn lmir chef daira houwa li yessm3 sotek,2026-03-11T22:35:23.302320,other
appelle 598.wav,verified,,2026-03-11T22:37:11.456458,unknown
appelle 596.wav,corrected,7imaya madania allo  ?,2026-03-11T22:45:42.074448,unknown
Appelle 270.wav,corrected,"A: Salam ou3likoum B: 7imaya?. A: Eh..., aw kayen wa7ed hena  f tizi eh... aw ... mblessi fi rassou  w dem ma7ebche ye7bes. B: ani?. A: Eh... , ani tizi ?... B: Eh, Tizi eh ...., . A: Da9bayli negh da3rab ketchi? B: Da9bayli, Da9bayli, hder s te9baylith. A: Roh imala alid ar Tizi wayi than ifourar    atafet rond-point kn atsovet... avirage ayi  mis 3emis dayi ...rond-point  ar ljamou3ani.. ged ged ljamou3a... kan ombe3d ee.. atafet dayi miss 3emis atkchmet a les cartiers lmouhim... premier quartier dakssar. B: D'accord, akdnaf wa7id el jame3... ,aya sa7a ...., jame3  tizi ..., ih d'accord ..., d'accord a gema   A: Ay sa7a. B: Sa7a .",2026-03-11T23:06:01.019191,medical_emergency
Appelle 271.wav,corrected," thedoukh atan  dayi gel9a3...., g el 9a3??? ....,  an3ame ih tedoukh ...., D'accord ihi . Ok. Sa7a",2026-03-11T23:08:38.742576,accident_vehicular
Appelle 272.wav,corrected,"woulleh beghigh akomdsinyaligh yiwen u poteau  dayi g boulevard. Hmm. woulleh athane zyes trisiti... yezmer adi3el karitha. ab7al tedou , tedou g el khit ni . Anida? zerit anda iterte9 déja waytnin amek isetla3in les garages ni dina , ih,iterte9 aken dina el gaz negh amek ...,ih , ih ....., voila dina exacte ..., wayi pour L'eclairage public?..., Anam?... l'eclairage public wayi a-poteau ayi??... , voila l'eclairage public ih ...,  . D'accord ih , ok. e.. atafet  l'kiosk, ombe3d coiffeur, omb3ed  premier poteau negh deuxième. Ok. Yerham waldikoum . Saha.",2026-03-11T23:19:25.768354,other
Appelle 150.wav,corrected,"Allo? ...Allo salam aleikum.... Wa aleikum salam..... Rebi i7afdek a khuya rani f Souq l'Tenine,... 3endi wa7ed ta7na duka...oui..., f ddar 5ème étage l'impossible bach neqdrou nhabtouh, rah de5el.... Ma3lich, ne3tik l'numéro ta3 Souq l'Tenine rak bjaia ...Ah a3tini ta3 Souq l'Tenine, mzeiya....marque  3endek: 034..034... 09..09 36..09 36... 13...13 09 36 13.... . Sme7li a khuya ...smah smah...baraka laho fik. ",2026-03-11T17:56:59.392111,medical_emergency
Appelle 151.wav,corrected,"Salam 3likom.... Wa3likom essalam.... L'ambulance khouya.... El 7imaya? N3am, n3am khouya. ...7ah? ...7imaya, 7imaya ta3 Bejaia.... 7imaya ta3 Bejaia khouya arwa7ouli ra7ou srat li 7na dharbou-li baba arwa7ou-li rah7ou fi Bakaro..... Bakaro? Marki andek l'numéro ta3 Tichy Marki andek....034..dqiqa bark...034ihih...81..ihih...67..ihih...58 . Barak Allahou fik khouya. Sa7it, sa7a.",2026-03-11T23:06:01.019191,assault_violence
Appelle 152.wav,corrected,5uya rahli l'numéro bark 3awdouli Allah ijazik rabbi....034... d9i9a bark sam7li d9i9a bark a3tini chwiya me wa9tek Allah ijazik Deuxième téléphone bark tammak... Hani ra7 ndirha... 0... 34... 81... 67... asberli d9i9a bark ... 034 ch7al tani?... 81... 81 81... ha?... 67... 67... wa qullu. wa qullu rwa7... 58... Agression khuya?.... 58 agression khuya dharbuli baba Allah l'MAK l'MAK hadak lichedulhum les fiches... aya d'accord sa7a sa7a.,2026-03-11T23:08:38.742576,assault_violence
Appelle 153.wav,corrected,"Sba7 el khir...Sba7 el khir.....Sba7 ennour. ...Les pompiers  agma? - Les pompiers, oui. - Wallah dayi agma g thala Weriel, a9addus nwaman  itertte9 kathen arigeni nugad tressiti nugad  winna danger. - ih tura asenla3igh l l''ade... . ih wellah kathen arigeni nkni nugad erisque...ih d lade adecoupen aman nkni ulach dachu asnekhdem da asenla3igh i l''ade ... Sa7it. - Sa7a.",2026-03-11T17:08:19.681431,hazmat
Appelle 154.wav,corrected,"Allo Assalamou3alikoum.... Wa3alikoum essalam..... 7imaya 7abit nsignali un incendie dayi wa7ed deuxieme lotissement....Allo? ....Tichy?....tichy  Amek? ....Ef setduned n Tichy, ttduned n Tichy,...aa  Sa7a.",2026-03-11T17:09:43.248154,fire_building
Appelle 155.wav,corrected,"l7imaya n3am?..Allo, Salamoualikoum......Essalam oura7ma ..... gla3nayak neki idula3an tura fwina dayi g  tonus ruhend?.....athan ttedund ghores...aad daccord parcque  athan ittwaqreh mlih waqila ttametothis.. D'accord.... Sa7it.",2026-03-11T17:17:05.840022,medical_emergency
Appelle 156.wav,corrected,An3am?....bakhir ...bakhir l3afia...labas ukyugh wayra?... hamdoulilah...nighak s3igh aa neki mehfod ya7yaoui mustapha amk se9aren s3igh thamgharth yema th7elkiyi...uttcoupi ara agma outtcoupara..ih..allo allo'...sba7 lkhir ...bahkhir...wechrak labas...an3am?...nighak ma labass..labas hamdoulilah...nighas s3igh thamgharth yema thttenagh deljiran th7elkiyi ma yella ma zemrem adassem arime7fuden me7fod ya7yaoui mustapha adassem aa..ime7foden menhu thetava3 menhu thtava3?...bou7emza bou7emza..bou7emza aqvou negh seddouk?... sedouk...beni ma3ouch...ih...akh aydefkegh numéro n bni ma3ouch la3iyasen ...ih...marque ...marque numéro ...achhal?...034 ...ih?...09...09...42..ih?...91.. daccord a3tik sa7a...sa7a,2026-03-11T17:32:38.177903,other
Appelle 157.wav,corrected,"— Allo, sba7 l'khir.
— Sba7 l'khir S'il vous plaît  cest les pompiers ya khey?
— Les pompiers n'Bgayet an3am aweltma.
— An3am, s'il vous plaît, athan nes3a dagi vava damotin, wallah ma yezmir ad i7errek, yak?
— Anida zedghet?
— la cite Carré rouge.
— Carré rouge? Carré rouge..... Ih. Wa7id commissariat central yak?
— Très bien, wa7id commissariat central ih Athan mame ittara  Athan mame ittara dayi setreghthid sembessif idyoter urizmiara
— ih..Anwa l'bloc a madame?
— l'bloc K8, ...K8 ....k8 an3am ih.
— K8 Carré rouge Ih,... Carré rouge, yakhi?...ih... D'accord, sa7it... iIa l7ad ukesser negh attetret ikesser?
— An3am ii, athan... athan sataraghthid azuh azuh.
— D'accord aweltma athan ad chey3egh lambulance.
— Wallah ur yezmir ittara ma3na ...dacoord iii.. Sa7ith, sa7a. Sa7a.",2026-03-11T17:41:58.765042,medical_emergency
Appelle 158.wav,corrected,Salam 3likum...salam....ma3lich tjiw tqedru tjiw ljama3 les oliviers...ljama3 les oliviers ?...ih ljama3 les oliviers...wachu ljama3?...rahi cha3let enar...ahh!..Rana nmoutou...marque kan numéro Ayi...05573698,2026-03-11T17:48:45.554140,unknown
Appelle 159.wav,corrected,"Alo? l7imaya lmadaniya n3am?.... ness3a wayi 15 ans Mousouni Mohend l'école primaire, inconsciente, elle est devenue bleue, elle respire pas apparemment.... Wachu la commune a madame tsawalet?... An3am?... Wachu la commune?.... La commune Souk El Tenine, l'école Mousouni Mohend centre, Souk El Tenine centre....D'accord a madame..... Ok. Elle est inconsciente, elle est bleue.",2026-03-11T17:51:51.096885,medical_emergency
Appelle 161.wav,corrected,Aaahh a9lagh g ledimco amk iseman iwmekan ayi? Cite leqla...cite leqla?...athan g véhicule ni iru7 évanoui ih...dakhel véhicule igella?... véhicule daglas iru7 ivanoui...ih zdakhel véhicule iyella?...machi g le véhicule les coussins ar defir ireya7 dina kn thetfith... daccord lwa7i cite leqla igellan exact ? Adkechmen Wa7id lpont ni... lpont ni ar l pont ni Exact illigh.. aya daccord...ih daccoord athan isufughed aaa ... daccord daccord..isufughed idamen ... Ih daccoord,2026-03-11T18:21:56.960589,accident_vehicular
Appelle 162.wav,corrected,"Salam aleykoum. - Salam. - ness3a dayi yiwth temgharth ihekmitt yiwn s tomobil aqlagh dayi wa7id squad les 600. - squad les 600? - Eh. - Les 600? - Wa7ed anda i thella l'7adiqa ni.- Saß©Ñit, wa7id kiosk eni. - Ayya d'accord. - Rapide aki3eyech rabbi. - D'accord, sa7it.",2026-03-11T18:25:46.810716,accident_vehicular
Appelle 163.wav,corrected,"Allo? ...l7imaya n3am?.... Salam alaykum Ayma tghli yiwet tmeghart athan thejrah mlih dayi gekham... . Anida? A Nassiria, cité 150 logements....150 logements?.... Eh, anda yella CEM n Nassiria 2, just dfiris l'7uma idewren akn  Da, même d'ayi izdegh comondo l7imaya normalement... 150 logements, akidafen dina wa7ed CEM? ....Aaa CEM ni  Nassiria... 2 ih...a aah?...akidafen dina..., adafen dina imalal.",2026-03-11T18:30:28.392522,medical_emergency
Appelle 164.wav,corrected,Manich qadra nemchi...wachu tizwal wachu la commune amadame?....ait smail..Ah ait smail...ait smail ih...marque amdefkegh numéro berdj mira sfehmithen...machi berdj mira hna ta3 tizwal...uness3ara thizwal amadame dayi g les pompiers ness3ara thizwa ness3a berdj mira ait smail...maalich maalich b3ethali...ahh?...b3ethali bark...marque 034...dqiqa...ruh..034..15..ihih..17..ih...31..ihh sa7it.,2026-03-11T18:36:48.935578,medical_emergency
Appelle 165.wav,corrected,7imaya n3am... Allo....oui ...Assalamu alaykum..... Waalaykum assalam. ....7imaya madaniya...an3am...ghornagh dayi un malade wa7i cite daouadji..... anda? ....dayi g cite daouadji wa7i les consession....  Dachout ithyughent? .... marathkechmet ar  5ème arrondissement.... Amek?  ....marathkechmet ar  5ème arrondissement avrid ni ittawin ar les consessions....ih snaghth agma snaghth agma dachu thyughen umotin ayi? ...aqlagh dina gethlemasth bloc c.... Qarghak dachou iithyughen umotin ayi agma tt7essisstiyid ngh khati ... Il a deja été hospitalisé deux fois athan il a fait une attaque  yah .... fkiyid numérok n téléphone? ... An3am? ...fkiyid numérok n téléphone?...wayini  parc que wayi nemis aa ...ahves kan aa ach71al aa telephone ta3ek ach7al?... 05 53 12 99 27 slit aseyed?...                                                                                                    Wachu l'bloc? .... Bloc C.... Bloc C ? .... En face les concession attkechmet dakhel la cite ni aa...daccord i.. anda thella la pharmaci de gwes...ih.... Merci sa7it a jeune homme ... sa7.,2026-03-11T19:33:53.227095,medical_emergency
Appelle 166.wav,corrected,"Allô oui salam aleykoum les pompiers ?.... an3am... la3nayak vghigh akseqssigh s3igh jida s3a 93 ans s3a une fracture pertrochantérienne, elle s'est faite opérée le 18 novembre umb3ad  attan tura après sa convalescence gukham et tout, tura athan elle est tombée bon on ne sait pas par ce que thella g le lit nufatt par terre... s3a une douleur, elle n'est pas consciente s3a une démence sénile, donc elle se plaint de douleurs gel côté ni opéré, parfois l'genou... donc tura on doit la transférer aux urgences pour une radio, negh comment on fait?... Pourquoi pas, de préférence. - De préférence ? - Ambe3d zemrem déplacim kounwi ? - anwa amkan amadame... haa?... anwa amkan?...anwa amekaan ar lycee 7efssa, lycee hefssa je vous donne le numéro nekvou kan la3iyasen dagi aqlikem g lunite principal necgayeth .. -aaa Smahiyi, d'accord... arju kan attnotigh la3nayak...allo?...oui...athan cbon...daccord ...034 18..emm..95...75..68..68...donc 034 18 75 68 c ca? ....voila oubien 69 kifkif cest la meme chose vedlen numero...alafin?...daccord merci becoup aa",2026-03-11T19:43:57.275825,medical_emergency
Appelle 167.wav,corrected,"Omba3d nejra7 chwiya firasso, kifach ndir bach yjiw yediwah wala kifach? — Anwa amekan amadama? — Eh g tezmalt. — tezmalt? — tezmalt, ih. — Marki l'numéro n tezmalt kan adassen athawin — D'accord, ach7al? — 034...d9i9a kan aa..034..08..08...42..42..86..86 — D'accord, ya3tik essa7a,aki3in  rabi. — Merci beaucoup, sa7a amdam. — Sa7it.",2026-03-11T19:46:51.310332,medical_emergency
Appelle 168.wav,corrected,"l7imaya oui?....Allo salem alaykum l7imaya lmadaniya?.... Oui.?.... Baraka allah fikom,ness3a  l'urgence dagi en face Royal.... En face Royal?... malade negh achou?.... En face Royal, l'showroom i gedged  tamghart athan throh degsent ilkel. ....gexam ithela aa ?.... Ataya gxam iih..... daccord 3ass dina asseyed 3assangh dina g vera asseyed ... aqlin dina aqlin dina ar showroom ni en enface Royal exactet 'showroom n tomobilat..... D'accord, sa7a..... Bark allah fikom, sa7it.",2026-03-11T19:52:00.625078,medical_emergency
Appelle 169.wav,corrected,"7imaya oui?....allo ?... Salam 3laikoum Allô?Allô? Khati, zid Sou9 l3asser.... Allô sabah lkhir nighayd ighli yiwn dayi g wa7i cite soummer.... Allô? Allô?...wahi l'primaire nni exacte.....wahi l'primaire nni ihh...sa7 sa7a .... Eh Ay sa7it a khouya.",2026-03-11T19:55:42.318514,unknown
Appelle 170.wav,corrected,"7imaya oui?....alloLes pompiers ! ....Les pompiers an3am... dagi gthezmalt yiwth tmetoth theghli dagi ayamdakliw apres uzrighara chu ttughen akayi les crises nagh....  Tazmalt akdefkagh numéro n Tazmalt, dayi aqlik g  Bgayet....ih fkiyittid ii fkiyid numero....marque... 034 ...034..08..08...42...42.. 86...86....ir7em waldik...bla mzeya sa7a ...sa7it  ",2026-03-11T19:59:43.851944,accident_vehicular
Appelle 171.wav,corrected,"Allo?les pompiers... Allo 7imaya lmadaneya allo...allo?...allo oui 7imaya lmadaneya f istima3.... Miri? athan ness3a lAVC dayi g bou3issi g bourdj mira...bourdj mira?... ih bou3issi bou3issi .. Ah mon frère,arwa7 aydefkegh f'numéro bourdj mira  la3iyasen i bourdj mira parce que tura a9lik ttla3it ivgayeth Marki ghouṛk... dqiqa bark ro7 lunci... 034 15...34..15.. 17 31..31. 034 15 17 31 ....saḥit akhali.",2026-03-11T20:20:36.741039,medical_emergency
Appelle 172.wav,corrected,"034 09...dqiqa kan aa..oui..034..achu yelan g bni ma3ouch aseyed?...034 09 42...42...91...91....Achu yellan malade eh?.......Eh, da malade wisn dachu thyughen la crise negh.... Anda zedghed  exact a Beni Maouche ?...gigisen..... Eh, Ait Djissa....eh...eh, D'accord siwlasen siwlasen adasen ...sa7it a3tik sa7a...en cas d3edara eeh 3iwded...aya khlass merci becoup sa7it.... sa7 sa7 ",2026-03-11T20:26:54.214956,medical_emergency
Appelle 190.wav,corrected,"Bloc 2, jame3 wahid l rondpoint ni  kan thdewret les blocs ni imezwura.. Eh eh...thaghanimt lgaz athan khelten wa7id waman ...anda ch3el aka thmes aa cite hydra aa?.....cite hidra tura kn thayi ussawen...uwssawen?...thella lla fuite de gaz...lla fuite de gaz! -iih,..-daccord ii....adalin aa?.....ahnan din sekhsayen thimesth thech3el gekham agma la3i isonalgaz Marki akdefkegh numéro n Sonelgaz. 034...iiih... 16...d9i9a aa oumb3ad batel aa...awa s les unites...aa d9i9a aa ach7al 34?....034 16...034 16...07...07?...07 69...69...07 69...sa7it adir7em rebi lwaldinik amis khali.",2026-03-11T20:34:31.357376,hazmat
Appelle 191.wav,corrected,"l7imaya n3am?...Allo, Salam Alykoum..... Wa3leykoum Salam. ...Ah c'est les pompiers agma? ....vgayth  ana3m. S'il vous plaît, c'est le directeur d'école Abdelfettah Tizi..... Wnida? ....g lécole Abdelfettah Tizi..... Tizi? .....Eh, ighliyi we9chich dayi.cheye3miyid laambulance..... Wina g tel3a ni? ....Wina ag tel3a ni ih.... D'accord, sa7a.",2026-03-11T20:37:38.964248,medical_emergency
Appelle 192.wav,corrected,Allo....l7imaya lmadaniya an3am?... akhir felawen...3esslama.....wellah a9lagh dayig semaoube viregma... .derapem negh amek?Allo?,2026-03-11T20:39:50.451626,accident_vehicular
Appelle 193.wav,corrected,"aqlagh neshsel dayi g chlaten... marki aydefkegh numéro n'les pompiers n'Ukbu...ah?...marki aydefkegh numero les pompiers wekbou..asver aa...: 034...034 ...18..18.. 75...75?.. 68...75 68. . iwssawen g cheladen mati ithhesslem aa gedrar aa?,...ih madi iii qimentagh arebi Wahed 15 mettre anefegh lintersectio  ayi anawed ar le plat aqlagh nehssl.....ih ma3lich nighak la3ithasen kan asen la3in i ladtp ni ad chey3en acamion...sa7it...sa7a",2026-03-11T20:44:39.266535,other
Appelle 194.wav,corrected,"ih ... dinna dina g'rond point nni.....Weshu  laccident? A moto tomobil negh imanis?.... A motowa7id tomobil...ihh L'an les blessés? ...Eh, hatan isufughed idamen deg qemuchis... . D'accord agma sa7it....n3elithid dechghel aa..., ih ih ... ah 3edimd kan..atan ttedund ih sa7it sa7a ... Aya Aya .",2026-03-11T20:48:28.027485,accident_vehicular
Appelle 195.wav,corrected,"g aokas en urgence g lotissement Aokas villa numéro une.... Lotissement? ...Adrar iyeh..... 3andi sur la route la boulangerie Bechikh Tu peux me mettre en contact directement avec la Protection Civile s'il te plaît?....zemregh amdefkegh numerosnsn   034... 034... 84 ..sam7iyi dqiqa aa...84..31..31..34..34.... 84, 31... 31... 34. 34. D'accord a3tik  sa7a..... Sa7a sa7a.",2026-03-11T20:51:41.598926,unknown
Appelle 196.wav,corrected,thella g tretoir donc thdewer la cheville ins therez ngh zrighara....daccord i... attan dakhel pizirya agi...daccord...sa7it sa7a....sa7a...barakallaho fik,2026-03-11T20:53:12.845190,medical_emergency
Appelle 197.wav,corrected,"Asalamu alaykum. - Salam. - Ah poste transfo triciti l'virou shi7a, ammi itrou7ou. - Anda? - Poste transfo l'virou shiha. - Wesh l'commune? Wesh l'daira? Dhagi aqlik les pompiers nBgayet. - tazmalt aah  tazmaltt. - aydefkegh numero n les pompier tezmalt sfehmithen anwa amkan 034 08..araju..034 08..08..42...42..86..86 daccord sa7it - Sa7a.",2026-03-11T20:55:53.468381,other
Appelle 199.wav,corrected,"Ibloki circulation iro7 uzrighara anda gella... Dachou toyota? ...Toyota Hilux  thazegaghth ni nwen les pompiers, 0 83 62...083...normalement 80 arju  dqiqa ttcoupara aydefkegh numero ins...anida anida gttebloque tura anda thelod... 83 62.,,,83 62... bachu ljama3 udenid?... l'jama3 agi ussawen? ismis aah... anida exacte Anwa amti9 ithelid kechi laddress daglak dachutt... Sidi Mohoub nki khati je suis passager th3eda enefs nesse3a zollagh kolchi netta iblokyagh da mazal ibloque avrid dina.... Ma3lich anda thelid parcque nki zmireghara d3elmegh ma yella uydefkidara ladresse... amkan agi amek sseqren zrid Sari7 Hussein 7i7at zrid anda lant  les cremes ali bou la glaceEn face la grand poste akith en face Ibn sina ...la grand poste?...sens interdit ljama3 dassawn akagii ljama3 idittsobon susawn...maalich ismis iljama3 ni ljama3 ni ismis...ismis sidi mouhoub ngh amek se9aren...sidi mouhoub?...nig la place guidon ..nig la place guidon ?...ih Ayya d'accord  uzrighara wi ttidinehren la hya la din ellah, igari demi heure nwigh ittzala  nsufghed meme cheikh l'jama3 inuda ak fellas oulach...daccord oki oki ....Iblokiyagh avrid....daccord tura nwali ...zer kan la3naya rebi..sa7a",2026-03-11T21:20:35.021239,drowning
Appelle 198.wav,corrected,"- Wa alaykum assalam wa rahmatullah. -Aki3eyech rebu les pompiers yak?...vgayeth Oui an3am aseyed ?...ih Ilya une urgence dayi g sidi 7med  anda y
Thella la supérette nu juste prix...amek aseyed uydselghara mli7?...nighayd il y a une urgence dayi au niveau  sidi 7med...dachu yellan dina g sidi 7med?..g les D g les D...dachu yellan dina?...yuwen Lejeune Ila eu un malaise akayi ge3rouris ikel ugezmirara di7erek ikel ...eeeh anida g sidi 7med wa7id les d...d amek ?...Ah wa7id supérette top prix ...aseyed anda rond point adnas s la droite yakhi?...aywa rond point sidi 7med attasem adroite...iih bâtiment ni ach7al d amek?...inas la supérette top prix kan aa dina Bedat ..ii d'accord inas adi3as dina gevrid...ii athan dina athan dina itt3assa... daccord..sa7a...sa7a sa7a",2026-03-11T21:35:43.152300,medical_emergency
Appelle 180.wav,corrected,"Allo? athan tehhlek dayi athan ruheghd polyclinique ayi athan guman attawitt lambulance. - anida? -aah?..ganda?... c8- an3em? - c8 anda iterteq akn lgaz ussan i3dan - TG8? - c8 c8 dayi geghzer uzarif, anda terteq akn lgaz ni - Ah, machi polyclinique ara ttyawin a seyed akh Markiakdefkegh  numero n'les pompiers n oued Ghir  les pompiers attyawin  machi polyclinique. - Ach7al 0? - 030..030..16..2 fois 92..2 fois 92..an3am ii..daya kan aa...an3am ii... D'accord aki3eyech rebi...sa7a besslama..sa7a",2026-03-11T21:57:54.942108,medical_emergency
Appelle 182.wav,corrected,an3am.... tnefiss aa...ehder aaa ....ttnefiss ara  m3a leau javil... amk?.... s3igh jedi isnufes israh riha leau javel idaqas enefs...dachu ittra7en d leau javel.... uttnufuss ara wa7id leau javel iskheltith...ehh??..athan idaqas enefs ikel...anida?...ledimco sonatrach...dayen aa ikred cest bon?...athan dayim ikred i sufgheghth gher l balcom..aya daccord  daccordsaha...aqli tt3assagh rapide aa ...amek>...aqlin tt3assagh imala ...attawim aa>...amek?...attawin ar l'hopital aa?... arwa7 zer dachu yess3a a9li imaniw gekham dachu askhedmegh..ejith gel ballcon ad recupere...athan gessva7 ittrecuperer safait 10 min....ihih umb3ad thevghid attawit ar l'hopital aa..ih arwa7 inid kechii,2026-03-11T22:06:39.044378,medical_emergency
Appelle 183.wav,corrected,"akham dighlin fellawn?....akham dighlin fellangh i... Anda exact?.... En face  en face djem3 l'3azib ben maamar..... En face l'djem3.....En face l'djem3.... lan iblessés? ....Athan ttamgharth nni traumatisée chwiya....Aya d'accord, sa7a, sa7a.",2026-03-11T22:08:51.991728,other
Appelle 184.wav,corrected,"Allo Allo.... Allo allo Salam Alikoum....Alikoum Salem...Se7it agma  thela dayi yiwth temgharth theghli  g'les 200 les 200 logements iHaddaden.... 200 logements iHaddaden? ....Yah..... gachu thegli? L'3zib am3amar aa? Khati daw lAzib Am3amar, les 200 logements en face li7ewathen nni..... dachy ttyughen themgharth ayi?gekham ithella ngh g vera ? ....awaa thttedu g vera theghli dayi thechet thess3a lerni descalle attan ca va pas.... Iyya d'accord... sa7a, sa7a.",2026-03-11T22:13:06.976360,medical_emergency
Appelle 185.wav,corrected,"Allo secours rahi 3andi moussiba! - Anda? - apartir lpost, agression, thfehmet? -outhentt? - I9erak iweth yiwen u9chich s la bière u9eruy. - S l'bière u9eruy aah? - Allah yestar, yestar...zrit..L'unité Borj Mira, yakhi? - Secours routier... Secours routier Borj Mira 15h14...ach7al? - 15h14....15h14. - D'accord.",2026-03-11T22:16:08.694535,assault_violence
Appelle 187.wav,corrected,protection cevil oui?...allo?allo lespompiers? -An3am. -l'bloc-ayi dayi ussawen gh uvrid ivervachenn athan s3an l'electricité g compteur. -dyn lu3and aseyed  atan din  les pompiers oued amizor ghores -thregli -D'accord sa7a...avrid nivervachen aa. ,2026-03-11T22:18:31.321867,hazmat
Appelle 188.wav,corrected,A l'hopital Ouad Amizour.... mais cheye3naghd fkanaghd tavratt nanaghd  l'urgence gher Bgayet gher khlil amran... somobile awithid kechi kan aseyed imala nuthni uttefghanara les secteurs nsen Secteur nsen oued Amizour....aglanwn? Nekkni Bgayet kan...a oui aa...an3am ih..merci sa7a,2026-03-11T22:21:33.810710,unknown
Appelle 189.wav,corrected,Allo? ....An3am.... Les pompiers l'Kseur?... vgayeth? ....athan dayi ila yiwn ighli iss3a l'crise d'épilepsie. ...Anda?.... D'aya kn boda dibi... Aaydekegh numero nsn aseyed sfe7mithen anida? Marqui kan amumen034..034...82..82...35..35..65...65  06 34 00 34 82 35 65....les pompiers. D'accord sa7it... sa7a. Sa7a.,2026-03-11T22:23:41.402733,medical_emergency
Appelle 186.wav,corrected,"Eh, m3a lewel thenidiyid yella yiwen  Kayen wahed..... Eh el ma3na malade ana hada houwa lma3na ta3i dok mashi b les détails  El mohim  l mallad w l'akhor qdem les gendarmes  Salam alikom Ta7t en panne  tqet3li l'embrayage.... Terba7, d'accord.... Aya d'accord, wesmahlna .... Awa mashi moshkil.... Balak qalleqtek..... awa khati walu ... Aya sa7it...sa7it azamil...sa7a...sa7a ",2026-03-11T22:30:26.049714,other
Appelle 173.wav,corrected,"Allo?... Allo oui....les pompiers? Bgayet, ouen3am..... adassem oued sghir?..... Aachu yellan oued sghir?.... u3limghara ila ighli yiwn zath la pharmacie....ih s La moto? Ah.....  ih...ih D'accord... awa aqlagh nefghed ..... D'accord.... Sa7it, sa7it.",2026-03-11T22:34:08.263532,accident_vehicular
Appelle 175.wav,corrected,ancontacte lunite n kherrata anzer  la3nayak ngh mulach ma yellad kra aka  chweya  ayd3ewdegh gla3nayak athan wlh ighadiyi messkin athan dasemid lhala wlh izmer dimeth...anzer nchallah amon frere ....nchlh adir7em rebi lwaldinik...adirnu lwaldinik...sa7it agma... sa7it besslama sa7a,2026-03-11T22:38:59.005790,medical_emergency
Appelle 176.wav,corrected,"a9lagh g la brèche d yiwn upoto igherssed lekhyod tressiti athan thekath la masse dges nugad adi3edi kra l3ebd athituche aka negh kra adegrillie... amon frere aydefkegh asthla3id dina iwekvou parceque a9lik kechi ttla3ited ivgayth ...awid kan anzer...aydefkegh numero ukvou fkasen ladresse exat akn adassen ... awid. ..034 ..034..18...18... 75...75 68..68.... ma ulach 68,3awed khdem wayet  69..... voila exacte sa7it agma..sa7it agma",2026-03-11T22:43:54.630911,other
Appelle 177.wav,corrected," ! En face GBCO En face tameqrant ni sur la droite en face.... GBCO ? D'accord.... La promotion Citadâ, la promotion Citadâ.... D'accord madame... d'accord.... Atan mazal teche3el aah..... D'accord madame....nsekhsi  L'gaz d'ville nsekhsi  koulchi. ...Ok...très bien Sahit.",2026-03-11T22:45:33.834744,fire_building
Appelle 179.wav,corrected,"Allo? - Wi n3am? - Assalamou3alaykoum. - Wa3alaykoumsalam. - Les pompiers? - Les pompiers n vgayeth, oui? - Ah, dayi nuhwaj lurgence kan dayi g sedouq cartier bouheya yema g helken. - sedouq aseyed  ydefkegh numero sedouq ruh marki ghorek dayi devgayeth- eh Ach7al? - 034 - Marki skan... ach7al? - 034...034... 08 ..08..60...60.. 87..ruh sa7a- Sa7a .",2026-03-11T22:50:23.686893,medical_emergency
