file_name,audio_path,transcription,role,scenario_id,turn_idx,incident_type,location,speaker
lisa_1edb2faa\RAG_BAL_medical_emergency__00017\lisa_1edb2faa_RAG_BAL_medical_emergency__00017_t02_operator.webm,audios\lisa_1edb2faa\RAG_BAL_medical_emergency__00017\lisa_1edb2faa_RAG_BAL_medical_emergency__00017_t02_operator.webm,"Wa alaikoum salam, 7imaya l'madaniya.",operator,RAG_BAL_medical_emergency__00017,02,medical_emergency,"Cite sghir, Bejaia",lisa_1edb2faa
lisa_1edb2faa\RAG_BAL_medical_emergency__00017\lisa_1edb2faa_RAG_BAL_medical_emergency__00017_t03_caller.webm,audios\lisa_1edb2faa\RAG_BAL_medical_emergency__00017\lisa_1edb2faa_RAG_BAL_medical_emergency__00017_t03_caller.webm,"Khouya 3andi un malade f ddar, argaz-iw yetah, ghlas tawla d'un coup. Yettergigi kamel, afus d w'adar... je crois d une crise.",caller,RAG_BAL_medical_emergency__00017,03,medical_emergency,"Cite sghir, Bejaia",lisa_1edb2faa
lisa_1edb2faa\RAG_BAL_medical_emergency__00017\lisa_1edb2faa_RAG_BAL_medical_emergency__00017_t04_operator.webm,audios\lisa_1edb2faa\RAG_BAL_medical_emergency__00017\lisa_1edb2faa_RAG_BAL_medical_emergency__00017_t04_operator.webm,Anda exact a Madame?,operator,RAG_BAL_medical_emergency__00017,04,medical_emergency,"Cite sghir, Bejaia",lisa_1edb2faa
lisa_1edb2faa\RAG_BAL_medical_emergency__00017\lisa_1edb2faa_RAG_BAL_medical_emergency__00017_t05_caller.webm,audios\lisa_1edb2faa\RAG_BAL_medical_emergency__00017\lisa_1edb2faa_RAG_BAL_medical_emergency__00017_t05_caller.webm,"Cite sghir, le bloc B. Ul yezmir ula di yekker.",caller,RAG_BAL_medical_emergency__00017,05,medical_emergency,"Cite sghir, Bejaia",lisa_1edb2faa
lisa_1edb2faa\RAG_BAL_medical_emergency__00017\lisa_1edb2faa_RAG_BAL_medical_emergency__00017_t06_operator.webm,audios\lisa_1edb2faa\RAG_BAL_medical_emergency__00017\lisa_1edb2faa_RAG_BAL_medical_emergency__00017_t06_operator.webm,"Sa7a, atna l'ambulance t-di-rou7.",operator,RAG_BAL_medical_emergency__00017,06,medical_emergency,"Cite sghir, Bejaia",lisa_1edb2faa
lisa_1edb2faa\RAG_BAL_natural_disaster__00001\lisa_1edb2faa_RAG_BAL_natural_disaster__00001_t01_caller.webm,audios\lisa_1edb2faa\RAG_BAL_natural_disaster__00001\lisa_1edb2faa_RAG_BAL_natural_disaster__00001_t01_caller.webm,Allo allo allo! Rwahemm rwahemm! Ya rebbi! Ghlind iblaten f la route!,caller,RAG_BAL_natural_disaster__00001,01,natural_disaster,Les gorges de Kherrata,lisa_1edb2faa
lisa_1edb2faa\RAG_BAL_natural_disaster__00001\lisa_1edb2faa_RAG_BAL_natural_disaster__00001_t02_operator.webm,audios\lisa_1edb2faa\RAG_BAL_natural_disaster__00001\lisa_1edb2faa_RAG_BAL_natural_disaster__00001_t02_operator.webm,"Calmez-vous a gma, anda exact?",operator,RAG_BAL_natural_disaster__00001,02,natural_disaster,Les gorges de Kherrata,lisa_1edb2faa
lisa_1edb2faa\RAG_BAL_natural_disaster__00001\lisa_1edb2faa_RAG_BAL_natural_disaster__00001_t03_caller.webm,audios\lisa_1edb2faa\RAG_BAL_natural_disaster__00001\lisa_1edb2faa_RAG_BAL_natural_disaster__00001_t03_caller.webm,Abrid ibele3! Ighlid wezrou f yiwen urgaz di tomobil! Azlemd! Tekkat lehwa mlih aman koul amkan!,caller,RAG_BAL_natural_disaster__00001,03,natural_disaster,Les gorges de Kherrata,lisa_1edb2faa
lisa_1edb2faa\RAG_BAL_natural_disaster__00001\lisa_1edb2faa_RAG_BAL_natural_disaster__00001_t04_operator.webm,audios\lisa_1edb2faa\RAG_BAL_natural_disaster__00001\lisa_1edb2faa_RAG_BAL_natural_disaster__00001_t04_operator.webm,"D'accord, anda l'endroit?",operator,RAG_BAL_natural_disaster__00001,04,natural_disaster,Les gorges de Kherrata,lisa_1edb2faa
lisa_1edb2faa\RAG_BAL_natural_disaster__00001\lisa_1edb2faa_RAG_BAL_natural_disaster__00001_t05_caller.webm,audios\lisa_1edb2faa\RAG_BAL_natural_disaster__00001\lisa_1edb2faa_RAG_BAL_natural_disaster__00001_t05_caller.webm,Les gorges de Kherrata! Éboulement! Ya latif ula d abrid ul iban!,caller,RAG_BAL_natural_disaster__00001,05,natural_disaster,Les gorges de Kherrata,lisa_1edb2faa
lisa_1edb2faa\RAG_BAL_structural_collapse__00020\lisa_1edb2faa_RAG_BAL_structural_collapse__00020_t01_caller.webm,audios\lisa_1edb2faa\RAG_BAL_structural_collapse__00020\lisa_1edb2faa_RAG_BAL_structural_collapse__00020_t01_caller.webm,"Allo, bonjour la protection civile.",caller,RAG_BAL_structural_collapse__00020,01,structural_collapse,El Kseur,lisa_1edb2faa
lisa_1edb2faa\RAG_BAL_structural_collapse__00020\lisa_1edb2faa_RAG_BAL_structural_collapse__00020_t02_operator.webm,audios\lisa_1edb2faa\RAG_BAL_structural_collapse__00020\lisa_1edb2faa_RAG_BAL_structural_collapse__00020_t02_operator.webm,"Oui bonjour, an3am.",operator,RAG_BAL_structural_collapse__00020,02,structural_collapse,El Kseur,lisa_1edb2faa
lisa_1edb2faa\RAG_BAL_structural_collapse__00020\lisa_1edb2faa_RAG_BAL_structural_collapse__00020_t03_caller.webm,audios\lisa_1edb2faa\RAG_BAL_structural_collapse__00020\lisa_1edb2faa_RAG_BAL_structural_collapse__00020_t03_caller.webm,"Ma3lich ad d-tasem dagi r El Kseur, l7ouma taqdimt.",caller,RAG_BAL_structural_collapse__00020,03,structural_collapse,El Kseur,lisa_1edb2faa
lisa_1edb2faa\RAG_BAL_structural_collapse__00020\lisa_1edb2faa_RAG_BAL_structural_collapse__00020_t04_operator.webm,audios\lisa_1edb2faa\RAG_BAL_structural_collapse__00020\lisa_1edb2faa_RAG_BAL_structural_collapse__00020_t04_operator.webm,D'achou yedran?,operator,RAG_BAL_structural_collapse__00020,04,structural_collapse,El Kseur,lisa_1edb2faa
mcipsa_6d5a8344\accident_pedestrian_s001\mécipsa_6d5a8344_accident_pedestrian_s001_t01_operator.webm,audios\mcipsa_6d5a8344\accident_pedestrian_s001\mécipsa_6d5a8344_accident_pedestrian_s001_t01_operator.webm,allo 7imaya l'madaniya?,operator,SYN_accident_pedestrian_001__00001,01,accident_pedestrian,"RN12, Adekar",mécipsa_6d5a8344_
mcipsa_6d5a8344\accident_pedestrian_s001\mécipsa_6d5a8344_accident_pedestrian_s001_t02_caller.webm,audios\mcipsa_6d5a8344\accident_pedestrian_s001\mécipsa_6d5a8344_accident_pedestrian_s001_t02_caller.webm,"l'7imaya l'madaniya f l'istima3, dachu yellan?",caller,SYN_accident_pedestrian_001__00001,02,accident_pedestrian,"RN12, Adekar",mécipsa_6d5a8344_
mcipsa_6d5a8344\drowning_s001\mécipsa_6d5a8344_drowning_s001_t01_caller.webm,audios\mcipsa_6d5a8344\drowning_s001\mécipsa_6d5a8344_drowning_s001_t01_caller.webm,allo l'7imaya! azlemd svp!,caller,SYN_drowning_001__00072,01,drowning,la plage n Saket,mécipsa_6d5a8344_
mcipsa_6d5a8344\drowning_s001\mécipsa_6d5a8344_drowning_s001_t02_operator.webm,audios\mcipsa_6d5a8344\drowning_s001\mécipsa_6d5a8344_drowning_s001_t02_operator.webm,"l'7imaya l'madaniya, anda exact?",operator,SYN_drowning_001__00072,02,drowning,la plage n Saket,mécipsa_6d5a8344_
mcipsa_6d5a8344\drowning_s001\mécipsa_6d5a8344_drowning_s001_t03_caller.webm,audios\mcipsa_6d5a8344\drowning_s001\mécipsa_6d5a8344_drowning_s001_t03_caller.webm,la plage n saket. yiwen wqchich yeghraq g yid-a!,caller,SYN_drowning_001__00072,03,drowning,la plage n Saket,mécipsa_6d5a8344_
mcipsa_6d5a8344\drowning_s001\mécipsa_6d5a8344_drowning_s001_t04_operator.webm,audios\mcipsa_6d5a8344\drowning_s001\mécipsa_6d5a8344_drowning_s001_t04_operator.webm,teslekkem-t? il est conscient?,operator,SYN_drowning_001__00072,04,drowning,la plage n Saket,mécipsa_6d5a8344_
mcipsa_6d5a8344\fire_forest_s007\mécipsa_6d5a8344_fire_forest_s007_t01_operator.webm,audios\mcipsa_6d5a8344\fire_forest_s007\mécipsa_6d5a8344_fire_forest_s007_t01_operator.webm,l'7imaya l'madaniya f l'istima3.,operator,SYN_fire_forest_001__00063,01,fire_forest,Akbou,mécipsa_6d5a8344_
mcipsa_6d5a8344\fire_forest_s007\mécipsa_6d5a8344_fire_forest_s007_t02_caller.webm,audios\mcipsa_6d5a8344\fire_forest_s007\mécipsa_6d5a8344_fire_forest_s007_t02_caller.webm,"salam, 3endna incendie f lghaba hda la vallée de la soummam.",caller,SYN_fire_forest_001__00063,02,fire_forest,Akbou,mécipsa_6d5a8344_
mcipsa_6d5a8344\fire_forest_s007\mécipsa_6d5a8344_fire_forest_s007_t03_operator.webm,audios\mcipsa_6d5a8344\fire_forest_s007\mécipsa_6d5a8344_fire_forest_s007_t03_operator.webm,wach la commune exact?,operator,SYN_fire_forest_001__00063,03,fire_forest,Akbou,mécipsa_6d5a8344_
mcipsa_6d5a8344\fire_forest_s007\mécipsa_6d5a8344_fire_forest_s007_t04_caller.webm,audios\mcipsa_6d5a8344\fire_forest_s007\mécipsa_6d5a8344_fire_forest_s007_t04_caller.webm,"akbou. rani nchouf les arbres yeche3lou. machi lte7t, lfouq.",caller,SYN_fire_forest_001__00063,04,fire_forest,Akbou,mécipsa_6d5a8344_
mcipsa_6d5a8344\fire_forest_s007\mécipsa_6d5a8344_fire_forest_s007_t05_operator.webm,audios\mcipsa_6d5a8344\fire_forest_s007\mécipsa_6d5a8344_fire_forest_s007_t05_operator.webm,ur thettnernay ara s zerb?,operator,SYN_fire_forest_001__00063,05,fire_forest,Akbou,mécipsa_6d5a8344_
mcipsa_6d5a8344\fire_forest_s007\mécipsa_6d5a8344_fire_forest_s007_t06_caller.webm,audios\mcipsa_6d5a8344\fire_forest_s007\mécipsa_6d5a8344_fire_forest_s007_t06_caller.webm,"chwiya, l'essentiel ulach sakanat hda l'feu. khati.",caller,SYN_fire_forest_001__00063,06,fire_forest,Akbou,mécipsa_6d5a8344_
mcipsa_6d5a8344\fire_forest_s007\mécipsa_6d5a8344_fire_forest_s007_t07_operator.webm,audios\mcipsa_6d5a8344\fire_forest_s007\mécipsa_6d5a8344_fire_forest_s007_t07_operator.webm,"d'accord, at-tacha l'camion.",operator,SYN_fire_forest_001__00063,07,fire_forest,Akbou,mécipsa_6d5a8344_
mcipsa_6d5a8344\fire_vehicle_s005\mécipsa_6d5a8344_fire_vehicle_s005_t01_caller.webm,audios\mcipsa_6d5a8344\fire_vehicle_s005\mécipsa_6d5a8344_fire_vehicle_s005_t01_caller.webm,allo allo! moto teche3l tmess g centre ville n bgayet!,caller,SYN_fire_vehicle_001__00042,01,fire_vehicle,"centre ville n Bgayet, zdat la poste",mécipsa_6d5a8344_
mcipsa_6d5a8344\fire_vehicle_s005\mécipsa_6d5a8344_fire_vehicle_s005_t02_operator.webm,audios\mcipsa_6d5a8344\fire_vehicle_s005\mécipsa_6d5a8344_fire_vehicle_s005_t02_operator.webm,"d'accord, anwa l'bloc? machi zdat sbitar?",operator,SYN_fire_vehicle_001__00042,02,fire_vehicle,"centre ville n Bgayet, zdat la poste",mécipsa_6d5a8344_
mcipsa_6d5a8344\fire_vehicle_s005\mécipsa_6d5a8344_fire_vehicle_s005_t03_caller.webm,audios\mcipsa_6d5a8344\fire_vehicle_s005\mécipsa_6d5a8344_fire_vehicle_s005_t03_caller.webm,khati! zdat la poste! ul nwala ula bab-is! azlemd!,caller,SYN_fire_vehicle_001__00042,03,fire_vehicle,"centre ville n Bgayet, zdat la poste",mécipsa_6d5a8344_
mcipsa_6d5a8344\fire_vehicle_s005\mécipsa_6d5a8344_fire_vehicle_s005_t04_operator.webm,audios\mcipsa_6d5a8344\fire_vehicle_s005\mécipsa_6d5a8344_fire_vehicle_s005_t04_operator.webm,d'accord at-tacha l'pompiers!,operator,SYN_fire_vehicle_001__00042,04,fire_vehicle,"centre ville n Bgayet, zdat la poste",mécipsa_6d5a8344_
mcipsa_6d5a8344\lost_person_s006\mécipsa_6d5a8344_lost_person_s006_t01_caller.webm,audios\mcipsa_6d5a8344\lost_person_s006\mécipsa_6d5a8344_lost_person_s006_t01_caller.webm,allo l'7imaya l'madaniya?,caller,SYN_lost_person_001__00016,01,lost_person,Sidi Aich,mécipsa_6d5a8344_
mcipsa_6d5a8344\lost_person_s006\mécipsa_6d5a8344_lost_person_s006_t02_operator.webm,audios\mcipsa_6d5a8344\lost_person_s006\mécipsa_6d5a8344_lost_person_s006_t02_operator.webm,"m3akoum l'7imaya l'madaniya, dachu yellan?",operator,SYN_lost_person_001__00016,02,lost_person,Sidi Aich,mécipsa_6d5a8344_
mcipsa_6d5a8344\lost_person_s006\mécipsa_6d5a8344_lost_person_s006_t03_caller.webm,audios\mcipsa_6d5a8344\lost_person_s006\mécipsa_6d5a8344_lost_person_s006_t03_caller.webm,"yeru7 u9chich n 8 ans g la cité n sidi aich. netnadi fellas, kayen d lill, ul th-nufi ula.",caller,SYN_lost_person_001__00016,03,lost_person,Sidi Aich,mécipsa_6d5a8344_
mcipsa_6d5a8344\lost_person_s006\mécipsa_6d5a8344_lost_person_s006_t04_operator.webm,audios\mcipsa_6d5a8344\lost_person_s006\mécipsa_6d5a8344_lost_person_s006_t04_operator.webm,"madame, di am-fkegh numéro n la police, marki 17. homa les recherches.",operator,SYN_lost_person_001__00016,04,lost_person,Sidi Aich,mécipsa_6d5a8344_
mcipsa_6d5a8344\lost_person_s006\mécipsa_6d5a8344_lost_person_s006_t05_caller.webm,audios\mcipsa_6d5a8344\lost_person_s006\mécipsa_6d5a8344_lost_person_s006_t05_caller.webm,"dakour, ya3tik sa7a a gma.",caller,SYN_lost_person_001__00016,05,lost_person,Sidi Aich,mécipsa_6d5a8344_
mcipsa_6d5a8344\lost_person_s006\mécipsa_6d5a8344_lost_person_s006_t06_operator.webm,audios\mcipsa_6d5a8344\lost_person_s006\mécipsa_6d5a8344_lost_person_s006_t06_operator.webm,sa7a.,operator,SYN_lost_person_001__00016,06,lost_person,Sidi Aich,mécipsa_6d5a8344_
mcipsa_6d5a8344\natural_disaster_s008\mécipsa_6d5a8344_natural_disaster_s008_t01_caller.webm,audios\mcipsa_6d5a8344\natural_disaster_s008\mécipsa_6d5a8344_natural_disaster_s008_t01_caller.webm,"allo, s zerb svp! ighlid wechdjra s rri7 f tomobil!",caller,SYN_natural_disaster_001__00008,01,natural_disaster,"route n Tichy, zdat la plage",mécipsa_6d5a8344_
mcipsa_6d5a8344\natural_disaster_s008\mécipsa_6d5a8344_natural_disaster_s008_t02_operator.webm,audios\mcipsa_6d5a8344\natural_disaster_s008\mécipsa_6d5a8344_natural_disaster_s008_t02_operator.webm,"l'7imaya l'madaniya f l'istima3, anda exact?",operator,SYN_natural_disaster_001__00008,02,natural_disaster,"route n Tichy, zdat la plage",mécipsa_6d5a8344_
mcipsa_6d5a8344\natural_disaster_s008\mécipsa_6d5a8344_natural_disaster_s008_t03_caller.webm,audios\mcipsa_6d5a8344\natural_disaster_s008\mécipsa_6d5a8344_natural_disaster_s008_t03_caller.webm,"dagi g route n tichy, zdat la plage.",caller,SYN_natural_disaster_001__00008,03,natural_disaster,"route n Tichy, zdat la plage",mécipsa_6d5a8344_
mcipsa_6d5a8344\natural_disaster_s008\mécipsa_6d5a8344_natural_disaster_s008_t04_operator.webm,audios\mcipsa_6d5a8344\natural_disaster_s008\mécipsa_6d5a8344_natural_disaster_s008_t04_operator.webm,sh7al n l'blesses? yella l'ghachi daxel?,operator,SYN_natural_disaster_001__00008,04,natural_disaster,"route n Tichy, zdat la plage",mécipsa_6d5a8344_
mcipsa_6d5a8344\natural_disaster_s008\mécipsa_6d5a8344_natural_disaster_s008_t05_caller.webm,audios\mcipsa_6d5a8344\natural_disaster_s008\mécipsa_6d5a8344_natural_disaster_s008_t05_caller.webm,"ih yella le chauffeur coince daxel! azlemd, ur yezmir ara di yali!",caller,SYN_natural_disaster_001__00008,05,natural_disaster,"route n Tichy, zdat la plage",mécipsa_6d5a8344_
mcipsa_6d5a8344\natural_disaster_s008\mécipsa_6d5a8344_natural_disaster_s008_t06_operator.webm,audios\mcipsa_6d5a8344\natural_disaster_s008\mécipsa_6d5a8344_natural_disaster_s008_t06_operator.webm,"d'accord, aqlagh ntteddu-d yagi.",operator,SYN_natural_disaster_001__00008,06,natural_disaster,"route n Tichy, zdat la plage",mécipsa_6d5a8344_
mcipsa_6d5a8344\other_s003\mécipsa_6d5a8344_other_s003_t01_operator.webm,audios\mcipsa_6d5a8344\other_s003\mécipsa_6d5a8344_other_s003_t01_operator.webm,m3akoum l'7imaya l'madaniya.,operator,SYN_other_001__00160,01,other,Amalou,mécipsa_6d5a8344_
mcipsa_6d5a8344\other_s003\mécipsa_6d5a8344_other_s003_t02_caller.webm,audios\mcipsa_6d5a8344\other_s003\mécipsa_6d5a8344_other_s003_t02_caller.webm,"allo le docteur? svp mmi ighli f droudj, idukh chwiya, la3nayak arwa7.",caller,SYN_other_001__00160,02,other,Amalou,mécipsa_6d5a8344_
mcipsa_6d5a8344\other_s003\mécipsa_6d5a8344_other_s003_t03_operator.webm,audios\mcipsa_6d5a8344\other_s003\mécipsa_6d5a8344_other_s003_t03_operator.webm,"a madame, dayi d l'pompiers machi d le docteur. anda exact tura?",operator,SYN_other_001__00160,03,other,Amalou,mécipsa_6d5a8344_
mcipsa_6d5a8344\other_s003\mécipsa_6d5a8344_other_s003_t04_caller.webm,audios\mcipsa_6d5a8344\other_s003\mécipsa_6d5a8344_other_s003_t04_caller.webm,"ah ssuruf-iyi gheltegh f le numéro! aqlagh f amalou, machi d grave, di t-awiyegh s tomobil inu.",caller,SYN_other_001__00160,04,other,Amalou,mécipsa_6d5a8344_
mcipsa_6d5a8344\other_s003\mécipsa_6d5a8344_other_s003_t05_operator.webm,audios\mcipsa_6d5a8344\other_s003\mécipsa_6d5a8344_other_s003_t05_operator.webm,"d'accord a madame, thella l'urgence n sbitar zdat-wem.",operator,SYN_other_001__00160,05,other,Amalou,mécipsa_6d5a8344_
mcipsa_6d5a8344\structural_collapse_s004\mécipsa_6d5a8344_structural_collapse_s004_t01_caller.webm,audios\mcipsa_6d5a8344\structural_collapse_s004\mécipsa_6d5a8344_structural_collapse_s004_t01_caller.webm,"allo salam, fissa fissa, lbatima t-cheqeq, la dalle teghli fellanegh yagi!",caller,SYN_structural_collapse_001__00051,01,structural_collapse,"Kherrata, bloc B zdat l'marché n l'khodra",mécipsa_6d5a8344_
mcipsa_6d5a8344\structural_collapse_s004\mécipsa_6d5a8344_structural_collapse_s004_t02_operator.webm,audios\mcipsa_6d5a8344\structural_collapse_s004\mécipsa_6d5a8344_structural_collapse_s004_t02_operator.webm,"l'7imaya l'madaniya m3akoum n bgayet. anda l'bloc wagi, anda exact?",operator,SYN_structural_collapse_001__00051,02,structural_collapse,"Kherrata, bloc B zdat l'marché n l'khodra",mécipsa_6d5a8344_
mcipsa_6d5a8344\structural_collapse_s004\mécipsa_6d5a8344_structural_collapse_s004_t03_caller.webm,audios\mcipsa_6d5a8344\structural_collapse_s004\mécipsa_6d5a8344_structural_collapse_s004_t03_caller.webm,"dagi f kherrata, bloc b zdat l'marché n l'khodra. zerb ula nes3a les blessés graves, lkherdel bezzaf, ssqef ighli kamel!",caller,SYN_structural_collapse_001__00051,03,structural_collapse,"Kherrata, bloc B zdat l'marché n l'khodra",mécipsa_6d5a8344_
mcipsa_6d5a8344\structural_collapse_s004\mécipsa_6d5a8344_structural_collapse_s004_t04_operator.webm,audios\mcipsa_6d5a8344\structural_collapse_s004\mécipsa_6d5a8344_structural_collapse_s004_t04_operator.webm,"a sidi dagi n bgayet. at-defkegh numéro n l'pompiers n kherrata, marki ghorek wagi: 034 18 51 21.",operator,SYN_structural_collapse_001__00051,04,structural_collapse,"Kherrata, bloc B zdat l'marché n l'khodra",mécipsa_6d5a8344_
mcipsa_6d5a8344\structural_collapse_s004\mécipsa_6d5a8344_structural_collapse_s004_t05_caller.webm,audios\mcipsa_6d5a8344\structural_collapse_s004\mécipsa_6d5a8344_structural_collapse_s004_t05_caller.webm,"034 18 51 21, oui d'accord, saha tura di 3eytigh!",caller,SYN_structural_collapse_001__00051,05,structural_collapse,"Kherrata, bloc B zdat l'marché n l'khodra",mécipsa_6d5a8344_
mcipsa_6d5a8344\theft_robbery_s002\mécipsa_6d5a8344_theft_robbery_s002_t01_caller.webm,audios\mcipsa_6d5a8344\theft_robbery_s002\mécipsa_6d5a8344_theft_robbery_s002_t01_caller.webm,allo! ya rebbi! ukren-iyi tomobil! azlemd!,caller,SYN_theft_robbery_001__00022,01,theft_robbery,Sidi Aich,mécipsa_6d5a8344_
mcipsa_6d5a8344\theft_robbery_s002\mécipsa_6d5a8344_theft_robbery_s002_t02_operator.webm,audios\mcipsa_6d5a8344\theft_robbery_s002\mécipsa_6d5a8344_theft_robbery_s002_t02_operator.webm,"l'7imaya l'madaniya. s'te plaît a sidi, asber, dachu yellan?",operator,SYN_theft_robbery_001__00022,02,theft_robbery,Sidi Aich,mécipsa_6d5a8344_
mcipsa_6d5a8344\theft_robbery_s002\mécipsa_6d5a8344_theft_robbery_s002_t03_caller.webm,audios\mcipsa_6d5a8344\theft_robbery_s002\mécipsa_6d5a8344_theft_robbery_s002_t03_caller.webm,ssarraq iddem takherrust-iw dagi g sidi aich deg yid! irwel!,caller,SYN_theft_robbery_001__00022,03,theft_robbery,Sidi Aich,mécipsa_6d5a8344_
mcipsa_6d5a8344\theft_robbery_s002\mécipsa_6d5a8344_theft_robbery_s002_t04_operator.webm,audios\mcipsa_6d5a8344\theft_robbery_s002\mécipsa_6d5a8344_theft_robbery_s002_t04_operator.webm,"a sidi, aqlagh d l'pompiers. at-defkegh numéro n la gendarmerie.",operator,SYN_theft_robbery_001__00022,04,theft_robbery,Sidi Aich,mécipsa_6d5a8344_
mcipsa_6d5a8344\theft_robbery_s002\mécipsa_6d5a8344_theft_robbery_s002_t05_caller.webm,audios\mcipsa_6d5a8344\theft_robbery_s002\mécipsa_6d5a8344_theft_robbery_s002_t05_caller.webm,ahhhh wkeren-tt! 3ajlem! ul yezmir ula ad sberg!,caller,SYN_theft_robbery_001__00022,05,theft_robbery,Sidi Aich,mécipsa_6d5a8344_
mcipsa_6d5a8344\theft_robbery_s002\mécipsa_6d5a8344_theft_robbery_s002_t06_operator.webm,audios\mcipsa_6d5a8344\theft_robbery_s002\mécipsa_6d5a8344_theft_robbery_s002_t06_operator.webm,"marki ghorek 1055, sa7it.",operator,SYN_theft_robbery_001__00022,06,theft_robbery,Sidi Aich,mécipsa_6d5a8344_
mcipsa_6d5a8344\unknown_s001\mécipsa_6d5a8344_unknown_s001_t01_caller.webm,audios\mcipsa_6d5a8344\unknown_s001\mécipsa_6d5a8344_unknown_s001_t01_caller.webm,"allo, l'7imaya l'madaniya?",caller,SYN_accident_vehicular_003__00019,01,unknown,"RN9, Aokas",mécipsa_6d5a8344_
mcipsa_6d5a8344\unknown_s001\mécipsa_6d5a8344_unknown_s001_t02_operator.webm,audios\mcipsa_6d5a8344\unknown_s001\mécipsa_6d5a8344_unknown_s001_t02_operator.webm,"oui, l'7imaya l'madaniya f l'istima3. dachu yellan?",operator,SYN_accident_vehicular_003__00019,02,unknown,"RN9, Aokas",mécipsa_6d5a8344_
mcipsa_6d5a8344\unknown_s001\mécipsa_6d5a8344_unknown_s001_t03_caller.webm,audios\mcipsa_6d5a8344\unknown_s001\mécipsa_6d5a8344_unknown_s001_t03_caller.webm,"s'il vous plaît, bghit saqsi, est-ce que abrid n rn9 g aokas yebla3? nnan-d thella accident, rani mze3fan, di ru7egh s zerb!",caller,SYN_accident_vehicular_003__00019,03,unknown,"RN9, Aokas",mécipsa_6d5a8344_
mcipsa_6d5a8344\unknown_s001\mécipsa_6d5a8344_unknown_s001_t04_operator.webm,audios\mcipsa_6d5a8344\unknown_s001\mécipsa_6d5a8344_unknown_s001_t04_operator.webm,"madame, dagi d les urgences, ul nesa ula les informations g l'état n la route. marki numéro n la gendarmerie.",operator,SYN_accident_vehicular_003__00019,04,unknown,"RN9, Aokas",mécipsa_6d5a8344_
mcipsa_6d5a8344\unknown_s001\mécipsa_6d5a8344_unknown_s001_t05_caller.webm,audios\mcipsa_6d5a8344\unknown_s001\mécipsa_6d5a8344_unknown_s001_t05_caller.webm,"ah dakour, ma3lich, sa7a.",caller,SYN_accident_vehicular_003__00019,05,unknown,"RN9, Aokas",mécipsa_6d5a8344_
mcipsa_6d5a8344\unknown_s002\mécipsa_6d5a8344_unknown_s002_t01_caller.webm,audios\mcipsa_6d5a8344\unknown_s002\mécipsa_6d5a8344_unknown_s002_t01_caller.webm,"allo, khouya l'mécanicien?",caller,SYN_accident_vehicular_003__00020,01,unknown,"RN12, Adekar",mécipsa_6d5a8344_
mcipsa_6d5a8344\unknown_s002\mécipsa_6d5a8344_unknown_s002_t02_operator.webm,audios\mcipsa_6d5a8344\unknown_s002\mécipsa_6d5a8344_unknown_s002_t02_operator.webm,"khati a gma, m3akoum l'7imaya l'madaniya n bejaia.",operator,SYN_accident_vehicular_003__00020,02,unknown,"RN12, Adekar",mécipsa_6d5a8344_
mcipsa_6d5a8344\unknown_s002\mécipsa_6d5a8344_unknown_s002_t03_caller.webm,audios\mcipsa_6d5a8344\unknown_s002\mécipsa_6d5a8344_unknown_s002_t03_caller.webm,"ah ya rebbi! rani ghalet f l'numéro. tomobil inu te7bes dagi g rn12 zdat adekar, bghit l'dépannage, activiw!",caller,SYN_accident_vehicular_003__00020,03,unknown,"RN12, Adekar",mécipsa_6d5a8344_
mcipsa_6d5a8344\unknown_s002\mécipsa_6d5a8344_unknown_s002_t04_operator.webm,audios\mcipsa_6d5a8344\unknown_s002\mécipsa_6d5a8344_unknown_s002_t04_operator.webm,"a monsieur, dagi d les pompiers, machi dépannage. at-defkegh numéro n la police balak di 3awnen cekk.",operator,SYN_accident_vehicular_003__00020,04,unknown,"RN12, Adekar",mécipsa_6d5a8344_
mcipsa_6d5a8344\unknown_s002\mécipsa_6d5a8344_unknown_s002_t05_caller.webm,audios\mcipsa_6d5a8344\unknown_s002\mécipsa_6d5a8344_unknown_s002_t05_caller.webm,"khati khati, rani ghalet, sa7it.",caller,SYN_accident_vehicular_003__00020,05,unknown,"RN12, Adekar",mécipsa_6d5a8344_
mcipsa_6d5a8344\unknown_s003\mécipsa_6d5a8344_unknown_s003_t01_caller.webm,audios\mcipsa_6d5a8344\unknown_s003\mécipsa_6d5a8344_unknown_s003_t01_caller.webm,allo les pompiers? azlem azlem!,caller,SYN_accident_vehicular_003__00021,01,unknown,"cité des palmiers, Akbou",mécipsa_6d5a8344_
mcipsa_6d5a8344\unknown_s003\mécipsa_6d5a8344_unknown_s003_t02_operator.webm,audios\mcipsa_6d5a8344\unknown_s003\mécipsa_6d5a8344_unknown_s003_t02_operator.webm,"l'7imaya l'madaniya f l'istima3, anda exact? dachu yellan?",operator,SYN_accident_vehicular_003__00021,02,unknown,"cité des palmiers, Akbou",mécipsa_6d5a8344_
mcipsa_6d5a8344\unknown_s003\mécipsa_6d5a8344_unknown_s003_t03_caller.webm,audios\mcipsa_6d5a8344\unknown_s003\mécipsa_6d5a8344_unknown_s003_t03_caller.webm,"dagi g akbou, cité des palmiers! yella yiwen wemchich meskin ye7sel g ttejra, ul yezmir ula di yeghli!",caller,SYN_accident_vehicular_003__00021,03,unknown,"cité des palmiers, Akbou",mécipsa_6d5a8344_
